transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10103|m.9985,ccan182,_ , 1, -, -, -,  N,-,507,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10106|m.9987,ccan183,_ , 1, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10108|m.9989,ccan184,_ , 3, -, -, -,  N,-,165,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10109|m.9991,ccan185,S , 1, -, -, -,  N,-,570,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101090|m.57718,ccan186,_ , 3, -, -, -,  N,-,159,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101091|m.57719,ccan187,S , 2, -, -, -,  N,-,280,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10110|m.9992,ccan188,M , 5, -, -, -,  N,-,326,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101100|m.57721,ccan189,M , 4, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101110|m.57729,ccan190,_ , 3, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101117|m.57730,ccan191,_ , 1, -, -, -,  N,-,119,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10112|m.9995,ccan192,_ , 2, -, -, -,  N,-,189,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10112|m.9994,ccan193,_ , 3, -, -, -,  N,-,269,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10113|m.9996,ccan194,_ , 3, -, -, -,  N,-,389,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10114|m.9997,ccan195,_ , 1, -, -, -,  N,-,578,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10115|m.9998,ccan196,M , 5, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101154|m.57745,ccan197,_ , 2, -, -, -,  N,-,134,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101163|m.57746,ccan198,_ , 1, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10117|m.9999,ccan199,_ , 4, -, -, -,  N,-,370,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101172|m.57747,ccan200,_ , 2, -, -, -,  N,-,122,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101187|m.57751,ccan201,S , 3, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1012|m.1169,ccan202,_ , 2, -, -, -,  N,-,270,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101200|m.57757,ccan203,_ , 2, -, -, -,  N,-,360,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10121|m.10002,ccan204,S , 1, -, -, -,  N,-,129,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101214|m.57763,ccan205,_ , 2, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10123|m.10004,ccan206,_ , 1, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10124|m.10005,ccan207,S , 1, -, -, -,  N,-,461,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101245|m.57776,ccan208,S , 1, -, -, -,  N,-,241,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101249|m.57779,ccan209,_ , 2, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101252|m.57781,ccan210,_ , 2, -, -, -,  N,-,121,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10126|m.10006,ccan211,_ , 3, -, -, -,  N,-,278,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10127|m.10007,ccan212,_ , 3, -, -, -,  N,-,535,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101276|m.57790,ccan213,S , 4, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1013|m.1170,ccan214,_ , 2, -, -, -,  N,-,259,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10130|m.10010,ccan215,_ , 4, -, -, -,  N,-,237,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10131|m.10011,ccan216,_ , 3, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101319|m.57800,ccan217,_ , 5, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10132|m.10012,ccan218,M , 3, -, -, -,  Y,-,625,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101322|m.57802,ccan219,_ , 2, -, -, -,  N,-,250,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101328|m.57804,ccan220,_ , 3, -, -, -,  N,-,191,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101355|m.57812,ccan221,_ , 4, -, -, -,  N,-,196,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101359|m.57813,ccan222,_ , 2, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10136|m.10013,ccan223,M , 3, -, -, -,  Y,-,348,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101366|m.57817,ccan224,_ , 2, -, -, -,  N,-,142,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101374|m.57822,ccan225,S , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101385|m.57824,ccan226,M , 3, -, -, -,  Y,-,122,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10139|m.10015,ccan227,_ , 2, -, -, -,  N,-,479,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10139|m.10016,ccan228,_ , 1, -, -, -,  N,-,449,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101394|m.57826,ccan229,_ , 1, -, -, -,  N,-,170,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1014|m.1172,ccan230,_ , 4, -, -, -,  N,-,232,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1014|m.1171,ccan231,_ , 4, -, -, -,  N,-,363,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101404|m.57831,ccan232,_ , 2, -, -, -,  N,-,117,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10141|m.10019,ccan233,_ , 3, -, -, -,  N,-,660,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10142|m.10020,ccan234,_ , 3, -, -, -,  N,-,1560,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10143|m.10021,ccan235,_ , 2, -, -, -,  N,-,186,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10144|m.10022,ccan236,_ , 3, -, -, -,  N,-,222,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10144|m.10023,ccan237,_ , 4, -, -, -,  N,-,176,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101442|m.57837,ccan238,M , 3, -, -, -,  Y,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101446|m.57838,ccan239,S , 3, -, -, -,  N,-,204,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101449|m.57841,ccan240,_ , 2, -, -, -,  N,-,130,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101451|m.57843,ccan241,S , 5, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101453|m.57844,ccan242,_ , 2, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101466|m.57849,ccan243,_ , 2, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101476|m.57851,ccan244,_ , 1, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101478|m.57852,ccan245,_ , 2, -, -, -,  N,-,117,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10148|m.10026,ccan246,_ , 2, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101488|m.57856,ccan247,_ , 3, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1015|m.1173,ccan248,S , 1, -, -, -,  N,-,795,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10150|m.10027,ccan249,_ , 2, -, -, -,  N,-,733,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10150|m.10029,ccan250,_ , 2, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10150|m.10028,ccan251,M , 1, -, -, -,  Y,-,335,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10151|m.10030,ccan252,_ , 4, -, -, -,  N,-,410,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101511|m.57871,ccan253,M , 4, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101513|m.57875,ccan254,_ , 2, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10152|m.10031,ccan255,_ , 4, -, -, -,  N,-,710,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10153|m.10033,ccan256,_ , 2, -, -, -,  N,-,206,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101530|m.57886,ccan257,S , 3, -, -, -,  N,-,123,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10155|m.10035,ccan258,M , 4, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10156|m.10036,ccan259,_ , 5, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10157|m.10037,ccan260,_ , 4, -, -, -,  N,-,209,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101578|m.57900,ccan261,_ , 4, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101579|m.57901,ccan262,S , 1, -, -, -,  N,-,117,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10158|m.10038,ccan263,_ , 3, -, -, -,  N,-,160,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10158|m.10039,ccan264,_ , 3, -, -, -,  N,-,133,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101583|m.57902,ccan265,_ , 2, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10159|m.10040,ccan266,_ , 3, -, -, -,  N,-,420,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10159|m.10041,ccan267,_ , 3, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101590|m.57911,ccan268,_ , 2, -, -, -,  N,-,107,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101591|m.57912,ccan269,S , 3, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101597|m.57917,ccan270,_ , 1, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101599|m.57920,ccan271,S , 1, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1016|m.1175,ccan272,M , 2, -, -, -,  Y,-,435,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10160|m.10042,ccan273,S , 2, -, -, -,  N,-,299,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10162|m.10043,ccan274,_ , 3, -, -, -,  N,-,328,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101622|m.57926,ccan275,_ , 1, -, -, -,  N,-,146,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101625|m.57927,ccan276,_ , 2, -, -, -,  N,-,121,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10163|m.10044,ccan277,_ , 3, -, -, -,  N,-,384,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101635|m.57929,ccan278,_ , 5, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101636|m.57931,ccan279,_ , 2, hsap1579, mmus1187, scer620,  Y,MIPEP,224,Mipep,OCT1
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101637|m.57933,ccan280,_ , 4, -, -, -,  N,-,352,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101637|m.57932,ccan281,_ , 5, -, -, -,  N,-,451,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101638|m.57934,ccan282,_ , 1, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10164|m.10045,ccan283,_ , 5, -, -, -,  N,-,305,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101658|m.57939,ccan284,_ , 5, -, -, -,  N,-,124,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10166|m.10047,ccan285,M , 5, -, -, -,  N,-,202,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101668|m.57941,ccan286,_ , 3, -, -, -,  N,-,124,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10167|m.10048,ccan287,_ , 2, -, -, -,  N,-,188,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10168|m.10049,ccan288,_ , 3, -, -, -,  N,-,194,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1017|m.1178,ccan289,_ , 3, -, -, -,  N,-,207,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10171|m.10050,ccan290,_ , 2, -, -, -,  N,-,391,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10172|m.10051,ccan291,_ , 2, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101724|m.57953,ccan292,_ , 5, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10173|m.10052,ccan293,_ , 1, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101732|m.57958,ccan294,_ , 1, -, -, -,  N,-,158,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10174|m.10054,ccan295,S , 3, -, -, -,  N,-,158,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10174|m.10053,ccan296,_ , 4, -, -, -,  N,-,609,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10176|m.10056,ccan297,_ , 4, -, -, -,  N,-,177,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10176|m.10055,ccan298,_ , 1, -, -, -,  N,-,223,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101766|m.57970,ccan299,_ , 4, -, -, -,  N,-,123,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101767|m.57973,ccan300,_ , 1, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101768|m.57974,ccan301,_ , 2, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101769|m.57975,ccan302,_ , 2, -, -, -,  N,-,153,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10177|m.10057,ccan303,_ , 2, -, -, -,  N,-,396,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1018|m.1179,ccan304,_ , 1, -, -, -,  N,-,136,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10180|m.10058,ccan305,S , 1, -, -, -,  N,-,264,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101814|m.57987,ccan306,_ , 5, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101819|m.57991,ccan307,_ , 2, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10182|m.10060,ccan308,_ , 2, -, -, -,  N,-,159,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101824|m.57998,ccan309,S , 4, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10183|m.10061,ccan310,_ , 2, -, -, -,  N,-,188,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10184|m.10062,ccan311,S , 1, -, -, -,  N,-,452,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101848|m.58003,ccan312,_ , 2, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101857|m.58010,ccan313,_ , 2, -, -, -,  N,-,179,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101871|m.58016,ccan314,_ , 1, -, -, -,  N,-,113,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101875|m.58020,ccan315,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10189|m.10063,ccan316,_ , 5, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101891|m.58034,ccan317,_ , 1, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1019|m.1180,ccan318,_ , 1, -, -, -,  N,-,243,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10190|m.10064,ccan319,S , 4, -, -, -,  N,-,121,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101902|m.58039,ccan320,_ , 1, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101903|m.58040,ccan321,_ , 1, -, -, -,  N,-,172,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10191|m.10065,ccan322,_ , 2, -, -, -,  N,-,185,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10192|m.10066,ccan323,_ , 1, -, -, -,  N,-,422,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101927|m.58047,ccan324,S , 2, -, -, -,  N,-,177,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101937|m.58051,ccan325,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101940|m.58055,ccan326,_ , 1, -, -, -,  N,-,115,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10195|m.10069,ccan327,S , 1, -, -, -,  N,-,340,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101952|m.58059,ccan328,_ , 1, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101969|m.58066,ccan329,_ , 1, -, -, -,  N,-,152,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10197|m.10070,ccan330,_ , 4, -, -, -,  N,-,316,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101980|m.58072,ccan331,_ , 4, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101981|m.58073,ccan332,_ , 1, -, -, -,  N,-,145,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_101984|m.58074,ccan333,_ , 1, -, -, -,  N,-,134,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10199|m.10071,ccan334,_ , 1, -, -, -,  N,-,192,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10199|m.10072,ccan335,S , 1, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102|m.106,ccan336,_ , 4, -, -, -,  N,-,336,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1020|m.1181,ccan337,_ , 2, -, -, -,  N,-,1129,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1020|m.1182,ccan338,_ , 1, -, -, -,  N,-,565,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102001|m.58077,ccan339,_ , 5, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102008|m.58080,ccan340,S , 1, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10201|m.10073,ccan341,_ , 2, -, -, -,  N,-,200,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102026|m.58085,ccan342,_ , 1, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10203|m.10074,ccan343,_ , 2, -, -, -,  N,-,583,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10206|m.10078,ccan344,_ , 2, -, -, -,  N,-,197,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10206|m.10077,ccan345,_ , 2, hsap1230, mmus110, -,  Y,DHTKD1,224,Dhtkd1,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10206|m.10076,ccan346,S , 1, -, -, -,  N,-,294,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10207|m.10079,ccan347,_ , 4, -, -, -,  N,-,1184,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102070|m.58098,ccan348,_ , 1, -, -, -,  N,-,179,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102095|m.58109,ccan349,_ , 3, -, -, -,  N,-,158,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1021|m.1183,ccan350,_ , 2, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102101|m.58114,ccan351,M , 4, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102107|m.58118,ccan352,_ , 2, -, -, -,  N,-,107,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10211|m.10084,ccan353,_ , 3, -, -, -,  N,-,164,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10211|m.10085,ccan354,_ , 1, -, -, -,  N,-,147,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102129|m.58124,ccan355,S , 1, -, -, -,  N,-,199,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102131|m.58126,ccan356,_ , 2, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102132|m.58127,ccan357,_ , 4, -, -, -,  N,-,138,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102136|m.58128,ccan358,_ , 1, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102149|m.58133,ccan359,_ , 1, -, -, -,  N,-,164,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_10215|m.10086,ccan360,_ , 1, -, -, -,  N,-,195,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102152|m.58135,ccan361,_ , 4, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102155|m.58136,ccan362,_ , 2, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_102157|m.58140,ccan363,_ , 3, -, -, -,  N,-,139,-,-
