transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
augustus_masked-XT_scaffold106905-processed-gene-0.0-mRNA-1|m.3193,xtes207,M , 3, -, -, -,  N,-,326,-,-
augustus_masked-XT_scaffold106905-processed-gene-0.0-mRNA-1|m.3195,xtes208,_ , 3, -, -, -,  N,-,104,-,-
augustus_masked-XT_scaffold106959-processed-gene-0.1-mRNA-1|m.36251,xtes209,_ , 2, -, -, -,  N,-,578,-,-
augustus_masked-XT_scaffold10703-processed-gene-0.0-mRNA-1|m.24542,xtes210,_ , 2, -, -, -,  N,-,468,-,-
augustus_masked-XT_scaffold107045-processed-gene-0.2-mRNA-1|m.34498,xtes211,_ , 2, -, -, -,  N,-,313,-,-
augustus_masked-XT_scaffold107045-processed-gene-0.3-mRNA-1|m.34499,xtes212,_ , 1, -, -, -,  N,-,618,-,-
augustus_masked-XT_scaffold107126-processed-gene-0.0-mRNA-1|m.36795,xtes213,_ , 1, -, -, -,  N,-,113,-,-
augustus_masked-XT_scaffold107246-processed-gene-0.0-mRNA-1|m.38017,xtes214,_ , 4, -, -, -,  N,-,381,-,-
augustus_masked-XT_scaffold107254-processed-gene-0.0-mRNA-1|m.37554,xtes215,_ , 2, -, -, -,  N,-,326,-,-
augustus_masked-XT_scaffold107285-processed-gene-0.0-mRNA-1|m.1455,xtes216,M , 4, -, -, -,  N,-,492,-,-
augustus_masked-XT_scaffold107291-processed-gene-0.0-mRNA-1|m.36852,xtes217,_ , 5, -, -, -,  N,-,384,-,-
augustus_masked-XT_scaffold107291-processed-gene-0.0-mRNA-1|m.36854,xtes218,_ , 5, -, -, -,  N,-,122,-,-
augustus_masked-XT_scaffold1073-processed-gene-0.3-mRNA-1|m.8157,xtes219,S , 4, -, -, -,  N,-,758,-,-
augustus_masked-XT_scaffold1073-processed-gene-0.5-mRNA-1|m.8156,xtes220,_ , 1, -, -, -,  N,-,118,-,-
augustus_masked-XT_scaffold107381-processed-gene-0.0-mRNA-1|m.37467,xtes221,_ , 1, -, -, -,  N,-,288,-,-
augustus_masked-XT_scaffold107389-processed-gene-0.0-mRNA-1|m.11161,xtes222,_ , 2, -, -, -,  N,-,296,-,-
augustus_masked-XT_scaffold1074-processed-gene-0.1-mRNA-1|m.24665,xtes223,S , 2, -, -, -,  N,-,199,-,-
augustus_masked-XT_scaffold1074-processed-gene-0.1-mRNA-1|m.24664,xtes224,_ , 3, -, -, -,  N,-,275,-,-
augustus_masked-XT_scaffold107465-processed-gene-0.0-mRNA-1|m.2466,xtes225,M , 4, -, -, -,  N,-,234,-,-
augustus_masked-XT_scaffold107595-processed-gene-0.0-mRNA-1|m.20735,xtes226,_ , 5, -, -, -,  N,-,365,-,-
augustus_masked-XT_scaffold107612-processed-gene-0.1-mRNA-1|m.27069,xtes227,_ , 5, -, -, -,  N,-,308,-,-
augustus_masked-XT_scaffold107636-processed-gene-0.4-mRNA-1|m.26436,xtes228,_ , 2, -, -, -,  N,-,335,-,-
augustus_masked-XT_scaffold107832-processed-gene-0.0-mRNA-1|m.113,xtes229,_ , 2, -, -, -,  N,-,325,-,-
augustus_masked-XT_scaffold107861-processed-gene-0.0-mRNA-1|m.34034,xtes230,_ , 1, -, -, -,  N,-,279,-,-
augustus_masked-XT_scaffold1079-processed-gene-0.3-mRNA-1|m.29145,xtes231,_ , 2, -, -, -,  N,-,218,-,-
augustus_masked-XT_scaffold107931-processed-gene-0.0-mRNA-1|m.12403,xtes232,_ , 5, -, -, -,  N,-,258,-,-
augustus_masked-XT_scaffold108013-processed-gene-0.0-mRNA-1|m.34599,xtes233,_ , 2, -, -, -,  N,-,249,-,-
augustus_masked-XT_scaffold108052-processed-gene-0.1-mRNA-1|m.34033,xtes234,_ , 1, -, -, -,  N,-,210,-,-
augustus_masked-XT_scaffold108059-processed-gene-0.2-mRNA-1|m.27518,xtes235,S , 3, -, -, -,  N,-,206,-,-
augustus_masked-XT_scaffold108074-processed-gene-0.0-mRNA-1|m.27071,xtes236,_ , 2, -, -, -,  N,-,335,-,-
augustus_masked-XT_scaffold108092-processed-gene-0.2-mRNA-1|m.30625,xtes237,_ , 3, -, -, -,  N,-,186,-,-
augustus_masked-XT_scaffold108232-processed-gene-0.1-mRNA-1|m.35186,xtes238,_ , 3, -, -, -,  N,-,156,-,-
augustus_masked-XT_scaffold108243-processed-gene-0.0-mRNA-1|m.2422,xtes239,_ , 3, -, -, -,  N,-,168,-,-
augustus_masked-XT_scaffold10825-processed-gene-0.3-mRNA-1|m.34355,xtes240,_ , 5, -, -, -,  N,-,410,-,-
augustus_masked-XT_scaffold10825-processed-gene-0.4-mRNA-1|m.34356,xtes241,S , 3, -, -, -,  N,-,460,-,-
augustus_masked-XT_scaffold108252-processed-gene-0.0-mRNA-1|m.11408,xtes242,_ , 1, -, -, -,  N,-,221,-,-
augustus_masked-XT_scaffold108401-processed-gene-0.0-mRNA-1|m.30915,xtes243,S , 5, -, -, -,  N,-,112,-,-
augustus_masked-XT_scaffold10847-processed-gene-0.1-mRNA-1|m.10483,xtes244,_ , 1, -, -, -,  N,-,195,-,-
augustus_masked-XT_scaffold108553-processed-gene-0.1-mRNA-1|m.33621,xtes245,_ , 2, -, -, -,  N,-,490,-,-
augustus_masked-XT_scaffold108585-processed-gene-0.0-mRNA-1|m.23533,xtes246,_ , 4, -, -, -,  N,-,215,-,-
augustus_masked-XT_scaffold108587-processed-gene-0.1-mRNA-1|m.33343,xtes247,_ , 3, -, -, -,  N,-,331,-,-
augustus_masked-XT_scaffold108595-processed-gene-0.0-mRNA-1|m.13359,xtes248,_ , 2, -, -, -,  N,-,142,-,-
augustus_masked-XT_scaffold108657-processed-gene-0.1-mRNA-1|m.10898,xtes249,_ , 2, -, -, -,  N,-,216,-,-
augustus_masked-XT_scaffold108685-processed-gene-0.0-mRNA-1|m.34019,xtes250,_ , 1, -, -, -,  N,-,165,-,-
augustus_masked-XT_scaffold10869-processed-gene-0.0-mRNA-1|m.24136,xtes251,_ , 2, -, -, -,  N,-,383,-,-
augustus_masked-XT_scaffold10875-processed-gene-0.0-mRNA-1|m.19032,xtes252,_ , 1, -, -, -,  N,-,594,-,-
augustus_masked-XT_scaffold108792-processed-gene-0.0-mRNA-1|m.34394,xtes253,_ , 3, -, -, -,  N,-,387,-,-
augustus_masked-XT_scaffold108903-processed-gene-0.0-mRNA-1|m.14027,xtes254,_ , 1, -, -, -,  N,-,153,-,-
augustus_masked-XT_scaffold108919-processed-gene-0.1-mRNA-1|m.28548,xtes255,_ , 2, -, -, -,  N,-,305,-,-
augustus_masked-XT_scaffold108972-processed-gene-0.0-mRNA-1|m.34753,xtes256,_ , 2, -, -, -,  N,-,338,-,-
augustus_masked-XT_scaffold108983-processed-gene-0.0-mRNA-1|m.24769,xtes257,M , 4, -, -, -,  N,-,335,-,-
augustus_masked-XT_scaffold108994-processed-gene-0.1-mRNA-1|m.6700,xtes258,_ , 3, -, -, -,  N,-,145,-,-
augustus_masked-XT_scaffold109038-processed-gene-0.0-mRNA-1|m.1194,xtes259,_ , 1, -, -, -,  N,-,325,-,-
augustus_masked-XT_scaffold109116-processed-gene-0.0-mRNA-1|m.23613,xtes260,_ , 3, -, -, -,  N,-,427,-,-
augustus_masked-XT_scaffold109153-processed-gene-0.0-mRNA-1|m.16164,xtes261,_ , 2, -, -, -,  N,-,309,-,-
augustus_masked-XT_scaffold109162-processed-gene-0.1-mRNA-1|m.22344,xtes262,M , 3, -, -, -,  Y,-,352,-,-
augustus_masked-XT_scaffold109162-processed-gene-0.1-mRNA-1|m.22343,xtes263,_ , 3, -, -, -,  N,-,353,-,-
augustus_masked-XT_scaffold109162-processed-gene-0.2-mRNA-1|m.22347,xtes264,_ , 1, -, -, -,  N,-,175,-,-
augustus_masked-XT_scaffold109163-processed-gene-0.1-mRNA-1|m.22722,xtes265,_ , 4, -, -, -,  N,-,168,-,-
augustus_masked-XT_scaffold109204-processed-gene-0.0-mRNA-1|m.36876,xtes266,M , 2, -, -, -,  Y,-,502,-,-
augustus_masked-XT_scaffold10925-processed-gene-0.4-mRNA-1|m.11789,xtes267,_ , 2, -, -, -,  N,-,923,-,-
augustus_masked-XT_scaffold10931-processed-gene-0.1-mRNA-1|m.27084,xtes268,_ , 2, -, -, -,  N,-,136,-,-
augustus_masked-XT_scaffold109356-processed-gene-0.1-mRNA-1|m.29641,xtes269,_ , 2, -, -, -,  N,-,278,-,-
augustus_masked-XT_scaffold109376-processed-gene-0.1-mRNA-1|m.5928,xtes270,M , 5, -, -, -,  N,-,355,-,-
augustus_masked-XT_scaffold109376-processed-gene-0.1-mRNA-1|m.5926,xtes271,_ , 4, -, -, -,  N,-,356,-,-
augustus_masked-XT_scaffold109376-processed-gene-0.1-mRNA-1|m.5927,xtes272,M , 3, -, -, -,  Y,-,356,-,-
augustus_masked-XT_scaffold109475-processed-gene-0.1-mRNA-1|m.8799,xtes273,_ , 2, -, -, -,  N,-,114,-,-
augustus_masked-XT_scaffold109487-processed-gene-0.4-mRNA-1|m.4312,xtes274,_ , 2, -, -, -,  N,-,292,-,-
augustus_masked-XT_scaffold109487-processed-gene-0.5-mRNA-1|m.4317,xtes275,_ , 1, -, -, -,  N,-,256,-,-
augustus_masked-XT_scaffold109487-processed-gene-0.7-mRNA-1|m.4315,xtes276,_ , 2, -, -, -,  N,-,408,-,-
augustus_masked-XT_scaffold10951-processed-gene-0.0-mRNA-1|m.8548,xtes277,_ , 1, -, -, -,  N,-,331,-,-
augustus_masked-XT_scaffold109589-processed-gene-0.3-mRNA-1|m.20450,xtes278,_ , 2, -, -, -,  N,-,249,-,-
augustus_masked-XT_scaffold109677-processed-gene-0.0-mRNA-1|m.1646,xtes279,_ , 1, -, -, -,  N,-,292,-,-
augustus_masked-XT_scaffold109741-processed-gene-0.0-mRNA-1|m.34295,xtes280,M , 5, -, -, -,  N,-,321,-,-
augustus_masked-XT_scaffold109741-processed-gene-0.0-mRNA-1|m.34294,xtes281,_ , 2, -, -, -,  N,-,321,-,-
augustus_masked-XT_scaffold109760-processed-gene-0.2-mRNA-1|m.2716,xtes282,M , 4, -, -, -,  N,-,304,-,-
augustus_masked-XT_scaffold109760-processed-gene-0.2-mRNA-1|m.2715,xtes283,_ , 2, -, -, -,  N,-,304,-,-
augustus_masked-XT_scaffold109799-processed-gene-0.0-mRNA-1|m.36768,xtes284,_ , 5, -, -, -,  N,-,975,-,-
augustus_masked-XT_scaffold10983-processed-gene-0.0-mRNA-1|m.23199,xtes285,_ , 3, -, -, -,  N,-,381,-,-
augustus_masked-XT_scaffold10983-processed-gene-0.1-mRNA-1|m.23198,xtes286,S , 1, -, -, -,  N,-,564,-,-
augustus_masked-XT_scaffold109940-processed-gene-0.3-mRNA-1|m.29115,xtes287,_ , 2, -, -, -,  N,-,205,-,-
augustus_masked-XT_scaffold109940-processed-gene-0.5-mRNA-1|m.29118,xtes288,_ , 5, -, -, -,  N,-,142,-,-
augustus_masked-XT_scaffold10996-processed-gene-0.0-mRNA-1|m.29417,xtes289,M , 2, -, -, -,  Y,-,383,-,-
augustus_masked-XT_scaffold10996-processed-gene-0.0-mRNA-1|m.29416,xtes290,_ , 2, -, -, -,  N,-,383,-,-
augustus_masked-XT_scaffold109969-processed-gene-0.1-mRNA-1|m.38053,xtes291,M , 4, -, -, -,  N,-,106,-,-
augustus_masked-XT_scaffold110144-processed-gene-0.1-mRNA-1|m.28538,xtes292,S , 1, -, -, -,  N,-,356,-,-
augustus_masked-XT_scaffold110144-processed-gene-0.2-mRNA-1|m.28539,xtes293,_ , 2, -, -, -,  N,-,361,-,-
augustus_masked-XT_scaffold110187-processed-gene-0.1-mRNA-1|m.31909,xtes294,_ , 5, -, -, -,  N,-,144,-,-
augustus_masked-XT_scaffold11019-processed-gene-0.0-mRNA-1|m.13364,xtes295,_ , 1, -, -, -,  N,-,274,-,-
augustus_masked-XT_scaffold11028-processed-gene-0.0-mRNA-1|m.4577,xtes296,_ , 2, -, -, -,  N,-,362,-,-
augustus_masked-XT_scaffold110387-processed-gene-0.0-mRNA-1|m.34727,xtes297,_ , 3, -, -, -,  N,-,254,-,-
augustus_masked-XT_scaffold110436-processed-gene-0.3-mRNA-1|m.990,xtes298,_ , 3, -, -, -,  N,-,210,-,-
augustus_masked-XT_scaffold110531-processed-gene-0.0-mRNA-1|m.13058,xtes299,S , 3, -, -, -,  N,-,310,-,-
augustus_masked-XT_scaffold11056-processed-gene-0.7-mRNA-1|m.2379,xtes300,_ , 4, -, -, -,  N,-,183,-,-
augustus_masked-XT_scaffold110635-processed-gene-0.1-mRNA-1|m.28436,xtes301,_ , 4, -, -, -,  N,-,281,-,-
augustus_masked-XT_scaffold110635-processed-gene-0.2-mRNA-1|m.28438,xtes302,_ , 4, -, -, -,  N,-,193,-,-
augustus_masked-XT_scaffold11065-processed-gene-0.1-mRNA-1|m.22753,xtes303,_ , 3, -, -, -,  N,-,496,-,-
augustus_masked-XT_scaffold110680-processed-gene-0.1-mRNA-1|m.5555,xtes304,_ , 2, -, -, -,  N,-,247,-,-
augustus_masked-XT_scaffold110729-processed-gene-0.0-mRNA-1|m.15371,xtes305,S , 5, -, -, -,  N,-,449,-,-
augustus_masked-XT_scaffold110729-processed-gene-0.0-mRNA-1|m.15372,xtes306,_ , 2, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold110792-processed-gene-0.4-mRNA-1|m.25711,xtes307,M , 3, -, -, -,  N,-,331,-,-
augustus_masked-XT_scaffold110830-processed-gene-0.1-mRNA-1|m.27984,xtes308,_ , 1, -, -, -,  N,-,402,-,-
augustus_masked-XT_scaffold110833-processed-gene-0.0-mRNA-1|m.28302,xtes309,_ , 2, -, -, -,  N,-,539,-,-
augustus_masked-XT_scaffold110861-processed-gene-0.2-mRNA-1|m.24042,xtes310,_ , 2, -, -, -,  N,-,349,-,-
augustus_masked-XT_scaffold11089-processed-gene-0.3-mRNA-1|m.34400,xtes311,_ , 1, -, -, -,  N,-,174,-,-
augustus_masked-XT_scaffold110977-processed-gene-0.0-mRNA-1|m.21913,xtes312,_ , 3, -, -, -,  N,-,171,-,-
augustus_masked-XT_scaffold110981-processed-gene-0.1-mRNA-1|m.33902,xtes313,_ , 3, -, -, -,  N,-,399,-,-
augustus_masked-XT_scaffold111041-processed-gene-0.0-mRNA-1|m.17732,xtes314,M , 4, -, -, -,  N,-,294,-,-
augustus_masked-XT_scaffold1111-processed-gene-0.2-mRNA-1|m.24501,xtes315,_ , 2, -, -, -,  N,-,223,-,-
augustus_masked-XT_scaffold111103-processed-gene-0.0-mRNA-1|m.23316,xtes316,_ , 2, -, -, -,  N,-,222,-,-
augustus_masked-XT_scaffold11120-processed-gene-0.0-mRNA-1|m.4404,xtes317,_ , 1, -, -, -,  N,-,216,-,-
augustus_masked-XT_scaffold111302-processed-gene-0.0-mRNA-1|m.26033,xtes318,_ , 1, -, -, -,  N,-,481,-,-
augustus_masked-XT_scaffold111311-processed-gene-0.1-mRNA-1|m.30708,xtes319,_ , 1, -, -, -,  N,-,101,-,-
augustus_masked-XT_scaffold111314-processed-gene-0.0-mRNA-1|m.9228,xtes320,_ , 5, -, -, -,  N,-,102,-,-
augustus_masked-XT_scaffold111341-processed-gene-0.1-mRNA-1|m.5256,xtes321,_ , 2, -, -, -,  N,-,199,-,-
augustus_masked-XT_scaffold111351-processed-gene-0.0-mRNA-1|m.20107,xtes322,M , 4, -, -, -,  N,-,253,-,-
augustus_masked-XT_scaffold111519-processed-gene-0.0-mRNA-1|m.35856,xtes323,_ , 3, -, -, -,  N,-,173,-,-
augustus_masked-XT_scaffold111553-processed-gene-0.1-mRNA-1|m.29481,xtes324,_ , 2, -, -, -,  N,-,410,-,-
augustus_masked-XT_scaffold111553-processed-gene-0.1-mRNA-1|m.29484,xtes325,M , 3, -, -, -,  Y,-,213,-,-
augustus_masked-XT_scaffold111567-processed-gene-0.0-mRNA-1|m.3241,xtes326,_ , 1, -, -, -,  N,-,308,-,-
augustus_masked-XT_scaffold111637-processed-gene-0.0-mRNA-1|m.36983,xtes327,_ , 4, -, -, -,  N,-,476,-,-
augustus_masked-XT_scaffold111653-processed-gene-0.0-mRNA-1|m.10105,xtes328,_ , 3, -, -, -,  N,-,325,-,-
augustus_masked-XT_scaffold111653-processed-gene-0.0-mRNA-1|m.10103,xtes329,_ , 1, -, -, -,  N,-,374,-,-
augustus_masked-XT_scaffold111653-processed-gene-0.0-mRNA-1|m.10104,xtes330,_ , 5, -, -, -,  N,-,335,-,-
augustus_masked-XT_scaffold111705-processed-gene-0.10-mRNA-1|m.33411,xtes331,_ , 1, -, -, -,  N,-,177,-,-
augustus_masked-XT_scaffold111705-processed-gene-0.3-mRNA-1|m.33408,xtes332,S , 1, -, -, -,  N,-,396,-,-
augustus_masked-XT_scaffold111705-processed-gene-0.8-mRNA-1|m.33410,xtes333,_ , 5, -, -, -,  N,-,141,-,-
augustus_masked-XT_scaffold111705-processed-gene-0.8-mRNA-1|m.33409,xtes334,_ , 2, -, -, -,  N,-,383,-,-
augustus_masked-XT_scaffold111910-processed-gene-0.1-mRNA-1|m.31102,xtes335,_ , 2, -, -, -,  N,-,218,-,-
augustus_masked-XT_scaffold111971-processed-gene-0.0-mRNA-1|m.15603,xtes336,_ , 5, hsap905, mmus403, scer427,  Y,SLC25A40,344,Slc25a40,MTM1
augustus_masked-XT_scaffold111979-processed-gene-0.2-mRNA-1|m.28939,xtes337,_ , 2, -, -, -,  N,-,132,-,-
augustus_masked-XT_scaffold11203-processed-gene-0.0-mRNA-1|m.24091,xtes338,_ , 2, -, -, -,  N,-,103,-,-
augustus_masked-XT_scaffold11203-processed-gene-0.0-mRNA-1|m.24088,xtes339,_ , 1, -, -, -,  N,-,475,-,-
augustus_masked-XT_scaffold112041-processed-gene-0.0-mRNA-1|m.15752,xtes340,_ , 4, -, -, -,  N,-,306,-,-
augustus_masked-XT_scaffold112041-processed-gene-0.1-mRNA-1|m.15749,xtes341,_ , 1, -, -, -,  N,-,232,-,-
augustus_masked-XT_scaffold112041-processed-gene-0.1-mRNA-1|m.15748,xtes342,_ , 2, -, -, -,  N,-,530,-,-
augustus_masked-XT_scaffold11207-processed-gene-0.0-mRNA-1|m.33169,xtes343,_ , 5, -, -, -,  N,-,302,-,-
augustus_masked-XT_scaffold112103-processed-gene-0.0-mRNA-1|m.13586,xtes344,_ , 3, -, -, -,  N,-,376,-,-
augustus_masked-XT_scaffold112132-processed-gene-0.0-mRNA-1|m.35129,xtes345,_ , 2, -, -, -,  N,-,583,-,-
augustus_masked-XT_scaffold112143-processed-gene-0.1-mRNA-1|m.24296,xtes346,_ , 1, -, -, -,  N,-,231,-,-
augustus_masked-XT_scaffold112143-processed-gene-0.7-mRNA-1|m.24298,xtes347,_ , 2, -, -, -,  N,-,509,-,-
augustus_masked-XT_scaffold112203-processed-gene-0.0-mRNA-1|m.24148,xtes348,M , 3, -, -, -,  N,-,344,-,-
augustus_masked-XT_scaffold112280-processed-gene-0.0-mRNA-1|m.36075,xtes349,_ , 2, -, -, -,  N,-,129,-,-
augustus_masked-XT_scaffold11229-processed-gene-0.0-mRNA-1|m.37874,xtes350,_ , 4, -, -, -,  N,-,339,-,-
augustus_masked-XT_scaffold1123-processed-gene-0.3-mRNA-1|m.25484,xtes351,_ , 2, -, -, -,  N,-,325,-,-
augustus_masked-XT_scaffold112302-processed-gene-0.0-mRNA-1|m.6265,xtes352,_ , 2, -, -, -,  N,-,158,-,-
augustus_masked-XT_scaffold112325-processed-gene-0.0-mRNA-1|m.19157,xtes353,_ , 2, -, -, -,  N,-,343,-,-
augustus_masked-XT_scaffold112356-processed-gene-0.0-mRNA-1|m.16850,xtes354,_ , 1, -, -, -,  N,-,453,-,-
augustus_masked-XT_scaffold112438-processed-gene-0.0-mRNA-1|m.25009,xtes355,_ , 2, -, -, -,  N,-,351,-,-
augustus_masked-XT_scaffold112477-processed-gene-0.1-mRNA-1|m.28877,xtes356,_ , 3, -, -, -,  N,-,104,-,-
augustus_masked-XT_scaffold112492-processed-gene-0.1-mRNA-1|m.37909,xtes357,S , 5, -, -, -,  N,-,351,-,-
augustus_masked-XT_scaffold112498-processed-gene-0.0-mRNA-1|m.7787,xtes358,M , 3, -, -, -,  Y,-,301,-,-
augustus_masked-XT_scaffold112530-processed-gene-0.0-mRNA-1|m.36605,xtes359,_ , 2, -, -, -,  N,-,211,-,-
augustus_masked-XT_scaffold112530-processed-gene-0.0-mRNA-1|m.36604,xtes360,_ , 2, -, -, -,  N,-,561,-,-
augustus_masked-XT_scaffold112548-processed-gene-0.0-mRNA-1|m.29051,xtes361,_ , 1, hsap928, -, -,  Y,DLD,391,-,-
augustus_masked-XT_scaffold112561-processed-gene-0.1-mRNA-1|m.14228,xtes362,S , 2, -, -, -,  N,-,649,-,-
augustus_masked-XT_scaffold11259-processed-gene-0.0-mRNA-1|m.20719,xtes363,M , 3, -, -, -,  Y,-,399,-,-
augustus_masked-XT_scaffold11259-processed-gene-0.0-mRNA-1|m.20718,xtes364,_ , 3, -, -, -,  N,-,436,-,-
augustus_masked-XT_scaffold112617-processed-gene-0.0-mRNA-1|m.6401,xtes365,M , 2, -, -, -,  Y,-,246,-,-
augustus_masked-XT_scaffold112617-processed-gene-0.1-mRNA-1|m.6403,xtes366,_ , 2, -, -, -,  N,-,132,-,-
augustus_masked-XT_scaffold11264-processed-gene-0.0-mRNA-1|m.11624,xtes367,_ , 5, -, -, -,  N,-,466,-,-
augustus_masked-XT_scaffold11264-processed-gene-0.1-mRNA-1|m.11622,xtes368,_ , 5, -, -, -,  N,-,437,-,-
augustus_masked-XT_scaffold11265-processed-gene-0.0-mRNA-1|m.30778,xtes369,_ , 2, -, -, -,  N,-,475,-,-
augustus_masked-XT_scaffold11265-processed-gene-0.3-mRNA-1|m.30779,xtes370,_ , 2, -, -, -,  N,-,330,-,-
augustus_masked-XT_scaffold11269-processed-gene-0.5-mRNA-1|m.20859,xtes371,_ , 1, -, -, -,  N,-,517,-,-
augustus_masked-XT_scaffold11272-processed-gene-0.2-mRNA-1|m.187,xtes372,_ , 2, -, -, -,  N,-,155,-,-
augustus_masked-XT_scaffold112733-processed-gene-0.0-mRNA-1|m.28574,xtes373,_ , 2, -, -, -,  N,-,267,-,-
augustus_masked-XT_scaffold112773-processed-gene-0.0-mRNA-1|m.28433,xtes374,_ , 3, -, -, -,  N,-,472,-,-
augustus_masked-XT_scaffold112787-processed-gene-0.1-mRNA-1|m.25412,xtes375,_ , 2, -, -, -,  N,-,255,-,-
augustus_masked-XT_scaffold112791-processed-gene-0.1-mRNA-1|m.21507,xtes376,_ , 2, -, -, -,  N,-,322,-,-
augustus_masked-XT_scaffold112791-processed-gene-0.1-mRNA-1|m.21506,xtes377,_ , 1, -, -, -,  N,-,322,-,-
augustus_masked-XT_scaffold1129-processed-gene-0.3-mRNA-1|m.4826,xtes378,_ , 1, -, -, -,  N,-,613,-,-
augustus_masked-XT_scaffold112982-processed-gene-0.0-mRNA-1|m.8857,xtes379,S , 5, -, -, -,  N,-,461,-,-
augustus_masked-XT_scaffold113079-processed-gene-0.0-mRNA-1|m.27816,xtes380,_ , 5, hsap2250, mmus446, -,  Y,HSCB,231,Hscb,-
augustus_masked-XT_scaffold113093-processed-gene-0.0-mRNA-1|m.12548,xtes381,_ , 2, -, -, -,  N,-,301,-,-
augustus_masked-XT_scaffold113136-processed-gene-0.1-mRNA-1|m.32941,xtes382,_ , 2, -, -, -,  N,-,323,-,-
augustus_masked-XT_scaffold113206-processed-gene-0.0-mRNA-1|m.34386,xtes383,_ , 3, -, -, -,  N,-,187,-,-
augustus_masked-XT_scaffold113305-processed-gene-0.0-mRNA-1|m.5220,xtes384,_ , 2, -, -, -,  N,-,390,-,-
augustus_masked-XT_scaffold113305-processed-gene-0.0-mRNA-1|m.5221,xtes385,M , 3, -, -, -,  N,-,371,-,-
augustus_masked-XT_scaffold113322-processed-gene-0.0-mRNA-1|m.13344,xtes386,_ , 1, -, -, -,  N,-,400,-,-
augustus_masked-XT_scaffold113338-processed-gene-0.2-mRNA-1|m.25928,xtes387,_ , 1, -, -, -,  N,-,135,-,-
augustus_masked-XT_scaffold113345-processed-gene-0.0-mRNA-1|m.12435,xtes388,_ , 2, -, -, -,  N,-,268,-,-
augustus_masked-XT_scaffold113369-processed-gene-0.18-mRNA-1|m.19136,xtes389,_ , 4, -, -, -,  N,-,344,-,-
augustus_masked-XT_scaffold113369-processed-gene-0.23-mRNA-1|m.19134,xtes390,_ , 1, -, -, -,  N,-,487,-,-
augustus_masked-XT_scaffold113370-processed-gene-0.1-mRNA-1|m.25965,xtes391,_ , 1, -, -, -,  N,-,246,-,-
augustus_masked-XT_scaffold113370-processed-gene-0.2-mRNA-1|m.25966,xtes392,_ , 1, -, -, -,  N,-,502,-,-
augustus_masked-XT_scaffold113371-processed-gene-0.3-mRNA-1|m.15049,xtes393,_ , 2, -, -, -,  N,-,205,-,-
augustus_masked-XT_scaffold113371-processed-gene-0.4-mRNA-1|m.15048,xtes394,_ , 3, -, -, -,  N,-,334,-,-
augustus_masked-XT_scaffold113373-processed-gene-0.10-mRNA-1|m.11559,xtes395,_ , 5, -, -, -,  N,-,1380,-,-
augustus_masked-XT_scaffold11338-processed-gene-0.1-mRNA-1|m.918,xtes396,M , 5, -, -, -,  N,-,958,-,-
augustus_masked-XT_scaffold113386-processed-gene-0.2-mRNA-1|m.28677,xtes397,_ , 1, -, -, -,  N,-,113,-,-
augustus_masked-XT_scaffold113391-processed-gene-0.15-mRNA-1|m.29082,xtes398,M , 4, -, -, -,  N,-,697,-,-
augustus_masked-XT_scaffold11340-processed-gene-0.1-mRNA-1|m.28221,xtes399,_ , 4, -, -, -,  N,-,390,-,-
augustus_masked-XT_scaffold11340-processed-gene-0.2-mRNA-1|m.28223,xtes400,_ , 4, -, -, -,  N,-,341,-,-
augustus_masked-XT_scaffold11340-processed-gene-0.3-mRNA-1|m.28225,xtes401,_ , 5, -, -, -,  N,-,601,-,-
augustus_masked-XT_scaffold11340-processed-gene-0.3-mRNA-1|m.28226,xtes402,_ , 5, -, -, -,  N,-,407,-,-
augustus_masked-XT_scaffold113404-processed-gene-0.3-mRNA-1|m.34153,xtes403,_ , 2, -, -, -,  N,-,282,-,-
augustus_masked-XT_scaffold113404-processed-gene-0.5-mRNA-1|m.34155,xtes404,_ , 2, -, -, -,  N,-,307,-,-
augustus_masked-XT_scaffold113404-processed-gene-0.7-mRNA-1|m.34156,xtes405,_ , 1, -, -, -,  N,-,330,-,-
augustus_masked-XT_scaffold113407-processed-gene-0.19-mRNA-1|m.6287,xtes406,_ , 1, -, -, -,  N,-,375,-,-
augustus_masked-XT_scaffold113417-processed-gene-0.20-mRNA-1|m.7992,xtes407,_ , 2, -, -, -,  N,-,155,-,-
augustus_masked-XT_scaffold113417-processed-gene-0.7-mRNA-1|m.7989,xtes408,_ , 2, -, -, -,  N,-,389,-,-
augustus_masked-XT_scaffold113418-processed-gene-0.0-mRNA-1|m.14828,xtes409,_ , 3, -, -, -,  N,-,393,-,-
augustus_masked-XT_scaffold113431-processed-gene-0.9-mRNA-1|m.18282,xtes410,_ , 4, -, -, -,  N,-,393,-,-
augustus_masked-XT_scaffold113438-processed-gene-0.7-mRNA-1|m.4890,xtes411,_ , 5, -, -, -,  N,-,270,-,-
augustus_masked-XT_scaffold113444-processed-gene-0.16-mRNA-1|m.36589,xtes412,_ , 1, -, -, -,  N,-,298,-,-
augustus_masked-XT_scaffold113444-processed-gene-0.24-mRNA-1|m.36591,xtes413,_ , 2, -, -, -,  N,-,404,-,-
