transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Nemve1|101494|e_gw.61.94.1|m.12053 jgi|Nemve1|101494|e_gw.61.94.1|g.12053  ,nvec162,_,2,-,-,-,N,-,134,-,-
jgi|Nemve1|101503|e_gw.61.183.1|m.12018 jgi|Nemve1|101503|e_gw.61.183.1|g.12018  ,nvec163,_,2,-,-,-,N,-,148,-,-
jgi|Nemve1|101514|e_gw.61.49.1|m.12138 jgi|Nemve1|101514|e_gw.61.49.1|g.12138  ,nvec164,_,4,-,-,-,N,-,334,-,-
jgi|Nemve1|101521|e_gw.61.60.1|m.12134 jgi|Nemve1|101521|e_gw.61.60.1|g.12134  ,nvec165,M,2,hsap2168,mmus198,-,Y,NDUFAF5,328,Ndufaf5,-
jgi|Nemve1|101522|e_gw.61.146.1|m.12092 jgi|Nemve1|101522|e_gw.61.146.1|g.12092  ,nvec166,_,2,-,-,-,N,-,782,-,-
jgi|Nemve1|101531|e_gw.61.256.1|m.12075 jgi|Nemve1|101531|e_gw.61.256.1|g.12075  ,nvec167,M,5,-,-,-,N,-,143,-,-
jgi|Nemve1|101543|e_gw.61.243.1|m.12037 jgi|Nemve1|101543|e_gw.61.243.1|g.12037  ,nvec168,_,2,-,-,-,N,-,122,-,-
jgi|Nemve1|101591|e_gw.61.37.1|m.12026 jgi|Nemve1|101591|e_gw.61.37.1|g.12026  ,nvec169,S,3,-,-,-,N,-,305,-,-
jgi|Nemve1|101591|e_gw.61.37.1|m.12025 jgi|Nemve1|101591|e_gw.61.37.1|g.12025  ,nvec170,_,4,-,-,-,N,-,305,-,-
jgi|Nemve1|101593|e_gw.61.29.1|m.12008 jgi|Nemve1|101593|e_gw.61.29.1|g.12008  ,nvec171,_,2,-,-,-,N,-,231,-,-
jgi|Nemve1|101593|e_gw.61.29.1|m.12009 jgi|Nemve1|101593|e_gw.61.29.1|g.12009  ,nvec172,_,4,-,-,-,N,-,137,-,-
jgi|Nemve1|101604|e_gw.61.24.1|m.12015 jgi|Nemve1|101604|e_gw.61.24.1|g.12015  ,nvec173,_,2,-,-,scer238,N,-,345,-,RAD30
jgi|Nemve1|101641|e_gw.61.295.1|m.12045 jgi|Nemve1|101641|e_gw.61.295.1|g.12045  ,nvec174,M,4,-,-,-,N,-,179,-,-
jgi|Nemve1|101641|e_gw.61.295.1|m.12044 jgi|Nemve1|101641|e_gw.61.295.1|g.12044  ,nvec175,M,4,-,-,-,N,-,250,-,-
jgi|Nemve1|101648|e_gw.61.156.1|m.12093 jgi|Nemve1|101648|e_gw.61.156.1|g.12093  ,nvec176,_,2,-,-,-,N,-,361,-,-
jgi|Nemve1|101662|e_gw.61.41.1|m.12077 jgi|Nemve1|101662|e_gw.61.41.1|g.12077  ,nvec177,_,2,-,-,-,N,-,423,-,-
jgi|Nemve1|101676|e_gw.61.3.1|m.12098 jgi|Nemve1|101676|e_gw.61.3.1|g.12098  ,nvec178,_,2,-,-,-,N,-,345,-,-
jgi|Nemve1|101680|e_gw.61.12.1|m.12082 jgi|Nemve1|101680|e_gw.61.12.1|g.12082  ,nvec179,_,5,-,-,-,N,-,136,-,-
jgi|Nemve1|101684|e_gw.61.216.1|m.12005 jgi|Nemve1|101684|e_gw.61.216.1|g.12005  ,nvec180,M,5,-,-,-,N,-,317,-,-
jgi|Nemve1|101701|e_gw.61.76.1|m.12124 jgi|Nemve1|101701|e_gw.61.76.1|g.12124  ,nvec181,_,2,-,-,-,N,-,145,-,-
jgi|Nemve1|101715|e_gw.61.55.1|m.12029 jgi|Nemve1|101715|e_gw.61.55.1|g.12029  ,nvec182,S,4,-,-,-,N,-,223,-,-
jgi|Nemve1|101727|e_gw.61.42.1|m.12052 jgi|Nemve1|101727|e_gw.61.42.1|g.12052  ,nvec183,_,1,-,-,-,N,-,458,-,-
jgi|Nemve1|101730|e_gw.61.9.1|m.12081 jgi|Nemve1|101730|e_gw.61.9.1|g.12081  ,nvec184,_,4,-,-,-,N,-,137,-,-
jgi|Nemve1|101739|e_gw.61.123.1|m.12086 jgi|Nemve1|101739|e_gw.61.123.1|g.12086  ,nvec185,_,2,-,-,-,N,-,1126,-,-
jgi|Nemve1|101740|e_gw.61.4.1|m.12083 jgi|Nemve1|101740|e_gw.61.4.1|g.12083  ,nvec186,_,4,-,-,-,N,-,265,-,-
jgi|Nemve1|101764|e_gw.61.314.1|m.12032 jgi|Nemve1|101764|e_gw.61.314.1|g.12032  ,nvec187,_,1,-,-,-,N,-,177,-,-
jgi|Nemve1|101766|e_gw.61.306.1|m.12062 jgi|Nemve1|101766|e_gw.61.306.1|g.12062  ,nvec188,_,3,hsap293,mmus66,-,Y,NDUFA10,200,Ndufa10,-
jgi|Nemve1|101792|e_gw.62.208.1|m.2555 jgi|Nemve1|101792|e_gw.62.208.1|g.2555  ,nvec189,_,3,-,-,-,N,-,115,-,-
jgi|Nemve1|101796|e_gw.62.211.1|m.2527 jgi|Nemve1|101796|e_gw.62.211.1|g.2527  ,nvec190,_,1,-,-,-,N,-,115,-,-
jgi|Nemve1|101809|e_gw.62.2.1|m.2540 jgi|Nemve1|101809|e_gw.62.2.1|g.2540  ,nvec191,S,2,-,-,-,N,-,992,-,-
jgi|Nemve1|101837|e_gw.62.31.1|m.2574 jgi|Nemve1|101837|e_gw.62.31.1|g.2574  ,nvec192,_,1,-,-,-,N,-,177,-,-
jgi|Nemve1|101859|e_gw.62.182.1|m.2553 jgi|Nemve1|101859|e_gw.62.182.1|g.2553  ,nvec193,_,3,-,-,-,N,-,270,-,-
jgi|Nemve1|101864|e_gw.62.3.1|m.2508 jgi|Nemve1|101864|e_gw.62.3.1|g.2508  ,nvec194,_,4,hsap1156,-,-,Y,CA5B,235,-,-
jgi|Nemve1|101900|e_gw.62.103.1|m.2489 jgi|Nemve1|101900|e_gw.62.103.1|g.2489  ,nvec195,_,1,-,-,-,N,-,131,-,-
jgi|Nemve1|101914|e_gw.62.167.1|m.2503 jgi|Nemve1|101914|e_gw.62.167.1|g.2503  ,nvec196,_,2,-,-,-,N,-,213,-,-
jgi|Nemve1|101920|e_gw.62.67.1|m.2473 jgi|Nemve1|101920|e_gw.62.67.1|g.2473  ,nvec197,_,5,-,-,-,N,-,393,-,-
jgi|Nemve1|10193|gw.279.7.1|m.26418 jgi|Nemve1|10193|gw.279.7.1|g.26418  ,nvec198,_,4,-,-,-,N,-,680,-,-
jgi|Nemve1|101945|e_gw.62.243.1|m.2581 jgi|Nemve1|101945|e_gw.62.243.1|g.2581  ,nvec199,_,1,-,-,-,N,-,157,-,-
jgi|Nemve1|101967|e_gw.62.176.1|m.2535 jgi|Nemve1|101967|e_gw.62.176.1|g.2535  ,nvec200,_,1,-,-,-,N,-,119,-,-
jgi|Nemve1|101975|e_gw.62.163.1|m.2510 jgi|Nemve1|101975|e_gw.62.163.1|g.2510  ,nvec201,_,2,-,-,-,N,-,261,-,-
jgi|Nemve1|101998|e_gw.62.26.1|m.2571 jgi|Nemve1|101998|e_gw.62.26.1|g.2571  ,nvec202,_,4,-,-,-,N,-,187,-,-
jgi|Nemve1|10204|gw.292.16.1|m.18460 jgi|Nemve1|10204|gw.292.16.1|g.18460  ,nvec203,_,1,-,-,-,N,-,792,-,-
jgi|Nemve1|102060|e_gw.63.184.1|m.23468 jgi|Nemve1|102060|e_gw.63.184.1|g.23468  ,nvec204,S,1,-,-,-,N,-,271,-,-
jgi|Nemve1|102068|e_gw.63.94.1|m.23449 jgi|Nemve1|102068|e_gw.63.94.1|g.23449  ,nvec205,_,2,-,-,-,N,-,266,-,-
jgi|Nemve1|102076|e_gw.63.171.1|m.23518 jgi|Nemve1|102076|e_gw.63.171.1|g.23518  ,nvec206,_,2,-,-,-,N,-,415,-,-
jgi|Nemve1|102086|e_gw.63.81.1|m.23448 jgi|Nemve1|102086|e_gw.63.81.1|g.23448  ,nvec207,_,3,-,-,scer1051,N,-,498,-,REV3
jgi|Nemve1|10208|gw.198.2.1|m.2970 jgi|Nemve1|10208|gw.198.2.1|g.2970  ,nvec208,_,2,-,-,-,N,-,753,-,-
jgi|Nemve1|102092|e_gw.63.57.1|m.23461 jgi|Nemve1|102092|e_gw.63.57.1|g.23461  ,nvec209,_,1,-,-,-,N,-,183,-,-
jgi|Nemve1|102093|e_gw.63.12.1|m.23483 jgi|Nemve1|102093|e_gw.63.12.1|g.23483  ,nvec210,M,5,-,-,-,N,-,161,-,-
jgi|Nemve1|102109|e_gw.63.44.1|m.23455 jgi|Nemve1|102109|e_gw.63.44.1|g.23455  ,nvec211,_,1,-,-,-,N,-,333,-,-
jgi|Nemve1|102137|e_gw.63.129.1|m.23530 jgi|Nemve1|102137|e_gw.63.129.1|g.23530  ,nvec212,_,1,-,-,-,N,-,210,-,-
jgi|Nemve1|102161|e_gw.63.34.1|m.23438 jgi|Nemve1|102161|e_gw.63.34.1|g.23438  ,nvec213,_,2,-,-,-,N,-,568,-,-
jgi|Nemve1|102167|e_gw.63.18.1|m.23494 jgi|Nemve1|102167|e_gw.63.18.1|g.23494  ,nvec214,_,3,-,-,-,N,-,649,-,-
jgi|Nemve1|102167|e_gw.63.18.1|m.23495 jgi|Nemve1|102167|e_gw.63.18.1|g.23495  ,nvec215,_,2,-,-,-,N,-,470,-,-
jgi|Nemve1|102182|e_gw.63.205.1|m.23491 jgi|Nemve1|102182|e_gw.63.205.1|g.23491  ,nvec216,_,2,-,-,-,N,-,268,-,-
jgi|Nemve1|102188|e_gw.63.135.1|m.23528 jgi|Nemve1|102188|e_gw.63.135.1|g.23528  ,nvec217,S,1,-,-,-,N,-,200,-,-
jgi|Nemve1|102193|e_gw.63.53.1|m.23433 jgi|Nemve1|102193|e_gw.63.53.1|g.23433  ,nvec218,S,1,-,-,-,N,-,197,-,-
jgi|Nemve1|102199|e_gw.63.29.1|m.23464 jgi|Nemve1|102199|e_gw.63.29.1|g.23464  ,nvec219,_,3,-,-,-,N,-,300,-,-
jgi|Nemve1|102204|e_gw.63.114.1|m.23435 jgi|Nemve1|102204|e_gw.63.114.1|g.23435  ,nvec220,S,2,-,-,-,N,-,144,-,-
jgi|Nemve1|102204|e_gw.63.114.1|m.23434 jgi|Nemve1|102204|e_gw.63.114.1|g.23434  ,nvec221,S,1,-,-,-,N,-,264,-,-
jgi|Nemve1|102206|e_gw.63.5.1|m.23474 jgi|Nemve1|102206|e_gw.63.5.1|g.23474  ,nvec222,_,4,-,-,-,N,-,644,-,-
jgi|Nemve1|102215|e_gw.63.216.1|m.23497 jgi|Nemve1|102215|e_gw.63.216.1|g.23497  ,nvec223,S,2,hsap114,mmus351,-,Y,NSUN4,233,Nsun4,-
jgi|Nemve1|102219|e_gw.63.16.1|m.23480 jgi|Nemve1|102219|e_gw.63.16.1|g.23480  ,nvec224,_,2,hsap1408,mmus787,scer1068,Y,FDX1,111,Fdx1,YAH1
jgi|Nemve1|102255|e_gw.63.157.1|m.23525 jgi|Nemve1|102255|e_gw.63.157.1|g.23525  ,nvec225,M,5,-,-,-,N,-,99,-,-
jgi|Nemve1|102256|e_gw.63.112.1|m.23454 jgi|Nemve1|102256|e_gw.63.112.1|g.23454  ,nvec226,_,1,-,-,-,N,-,326,-,-
jgi|Nemve1|102277|e_gw.64.41.1|m.32002 jgi|Nemve1|102277|e_gw.64.41.1|g.32002  ,nvec227,_,1,-,-,-,N,-,259,-,-
jgi|Nemve1|102284|e_gw.64.198.1|m.32006 jgi|Nemve1|102284|e_gw.64.198.1|g.32006  ,nvec228,_,4,-,-,-,N,-,324,-,-
jgi|Nemve1|102284|e_gw.64.198.1|m.32005 jgi|Nemve1|102284|e_gw.64.198.1|g.32005  ,nvec229,M,3,-,-,-,Y,-,404,-,-
jgi|Nemve1|102295|e_gw.64.20.1|m.31935 jgi|Nemve1|102295|e_gw.64.20.1|g.31935  ,nvec230,M,4,-,-,-,N,-,618,-,-
jgi|Nemve1|102314|e_gw.64.172.1|m.31899 jgi|Nemve1|102314|e_gw.64.172.1|g.31899  ,nvec231,S,3,-,-,-,N,-,137,-,-
jgi|Nemve1|102323|e_gw.64.148.1|m.31925 jgi|Nemve1|102323|e_gw.64.148.1|g.31925  ,nvec232,_,1,-,-,-,N,-,149,-,-
jgi|Nemve1|102324|e_gw.64.92.1|m.31913 jgi|Nemve1|102324|e_gw.64.92.1|g.31913  ,nvec233,_,2,-,-,-,N,-,106,-,-
jgi|Nemve1|102350|e_gw.64.39.1|m.31941 jgi|Nemve1|102350|e_gw.64.39.1|g.31941  ,nvec234,M,5,-,-,-,N,-,245,-,-
jgi|Nemve1|102353|e_gw.64.159.1|m.31990 jgi|Nemve1|102353|e_gw.64.159.1|g.31990  ,nvec235,_,1,-,-,-,N,-,261,-,-
jgi|Nemve1|102355|e_gw.64.106.1|m.31946 jgi|Nemve1|102355|e_gw.64.106.1|g.31946  ,nvec236,_,3,-,-,-,N,-,276,-,-
jgi|Nemve1|102373|e_gw.64.138.1|m.31942 jgi|Nemve1|102373|e_gw.64.138.1|g.31942  ,nvec237,_,2,-,-,-,N,-,141,-,-
jgi|Nemve1|102423|e_gw.64.128.1|m.31931 jgi|Nemve1|102423|e_gw.64.128.1|g.31931  ,nvec238,_,1,-,-,-,N,-,183,-,-
jgi|Nemve1|10242|gw.223.3.1|m.29110 jgi|Nemve1|10242|gw.223.3.1|g.29110  ,nvec239,_,4,-,-,-,N,-,527,-,-
jgi|Nemve1|10242|gw.223.3.1|m.29111 jgi|Nemve1|10242|gw.223.3.1|g.29111  ,nvec240,_,3,-,-,-,N,-,346,-,-
jgi|Nemve1|102435|e_gw.64.168.1|m.31984 jgi|Nemve1|102435|e_gw.64.168.1|g.31984  ,nvec241,S,2,-,-,-,N,-,174,-,-
jgi|Nemve1|102453|e_gw.64.102.1|m.31999 jgi|Nemve1|102453|e_gw.64.102.1|g.31999  ,nvec242,_,4,-,-,-,N,-,377,-,-
jgi|Nemve1|102466|e_gw.64.59.1|m.31933 jgi|Nemve1|102466|e_gw.64.59.1|g.31933  ,nvec243,_,1,-,-,-,N,-,193,-,-
jgi|Nemve1|102472|e_gw.64.126.1|m.31948 jgi|Nemve1|102472|e_gw.64.126.1|g.31948  ,nvec244,_,1,-,-,-,N,-,154,-,-
jgi|Nemve1|10247|gw.122.2.1|m.8729 jgi|Nemve1|10247|gw.122.2.1|g.8729  ,nvec245,_,3,-,-,-,N,-,1051,-,-
jgi|Nemve1|102482|e_gw.64.38.1|m.32000 jgi|Nemve1|102482|e_gw.64.38.1|g.32000  ,nvec246,_,2,-,-,-,N,-,276,-,-
jgi|Nemve1|102483|e_gw.64.166.1|m.31993 jgi|Nemve1|102483|e_gw.64.166.1|g.31993  ,nvec247,_,1,-,-,-,N,-,248,-,-
jgi|Nemve1|102486|e_gw.64.113.1|m.31943 jgi|Nemve1|102486|e_gw.64.113.1|g.31943  ,nvec248,_,1,-,-,-,N,-,154,-,-
jgi|Nemve1|102487|e_gw.64.105.1|m.31997 jgi|Nemve1|102487|e_gw.64.105.1|g.31997  ,nvec249,_,2,-,-,-,N,-,124,-,-
jgi|Nemve1|102493|e_gw.65.7.1|m.33357 jgi|Nemve1|102493|e_gw.65.7.1|g.33357  ,nvec250,_,1,-,-,-,N,-,161,-,-
jgi|Nemve1|102520|e_gw.65.186.1|m.33297 jgi|Nemve1|102520|e_gw.65.186.1|g.33297  ,nvec251,_,2,-,-,-,N,-,193,-,-
jgi|Nemve1|102530|e_gw.65.117.1|m.33301 jgi|Nemve1|102530|e_gw.65.117.1|g.33301  ,nvec252,_,1,-,-,-,N,-,200,-,-
jgi|Nemve1|102533|e_gw.65.243.1|m.33220 jgi|Nemve1|102533|e_gw.65.243.1|g.33220  ,nvec253,_,3,-,-,-,N,-,163,-,-
jgi|Nemve1|102557|e_gw.65.160.1|m.33270 jgi|Nemve1|102557|e_gw.65.160.1|g.33270  ,nvec254,_,3,-,-,-,N,-,379,-,-
jgi|Nemve1|102562|e_gw.65.42.1|m.33263 jgi|Nemve1|102562|e_gw.65.42.1|g.33263  ,nvec255,S,1,-,-,-,N,-,583,-,-
jgi|Nemve1|102563|e_gw.65.189.1|m.33269 jgi|Nemve1|102563|e_gw.65.189.1|g.33269  ,nvec256,_,5,-,-,-,N,-,154,-,-
jgi|Nemve1|102575|e_gw.65.82.1|m.33244 jgi|Nemve1|102575|e_gw.65.82.1|g.33244  ,nvec257,_,1,-,-,-,N,-,263,-,-
jgi|Nemve1|102584|e_gw.65.123.1|m.33305 jgi|Nemve1|102584|e_gw.65.123.1|g.33305  ,nvec258,_,5,-,-,-,N,-,163,-,-
jgi|Nemve1|102586|e_gw.65.13.1|m.33359 jgi|Nemve1|102586|e_gw.65.13.1|g.33359  ,nvec259,_,5,-,-,-,N,-,261,-,-
jgi|Nemve1|102592|e_gw.65.225.1|m.33259 jgi|Nemve1|102592|e_gw.65.225.1|g.33259  ,nvec260,_,1,-,-,-,N,-,111,-,-
jgi|Nemve1|102593|e_gw.65.217.1|m.33242 jgi|Nemve1|102593|e_gw.65.217.1|g.33242  ,nvec261,_,2,-,-,-,N,-,169,-,-
jgi|Nemve1|102596|e_gw.65.61.1|m.33265 jgi|Nemve1|102596|e_gw.65.61.1|g.33265  ,nvec262,_,4,-,-,-,N,-,313,-,-
jgi|Nemve1|10259|gw.236.1.1|m.29794 jgi|Nemve1|10259|gw.236.1.1|g.29794  ,nvec263,_,5,-,-,-,N,-,373,-,-
jgi|Nemve1|10259|gw.236.1.1|m.29793 jgi|Nemve1|10259|gw.236.1.1|g.29793  ,nvec264,_,3,-,-,-,N,-,522,-,-
jgi|Nemve1|102616|e_gw.65.195.1|m.33362 jgi|Nemve1|102616|e_gw.65.195.1|g.33362  ,nvec265,_,1,-,-,-,N,-,720,-,-
jgi|Nemve1|102619|e_gw.65.142.1|m.33288 jgi|Nemve1|102619|e_gw.65.142.1|g.33288  ,nvec266,_,1,-,-,-,N,-,121,-,-
jgi|Nemve1|102625|e_gw.65.24.1|m.33338 jgi|Nemve1|102625|e_gw.65.24.1|g.33338  ,nvec267,_,4,-,-,-,N,-,1834,-,-
jgi|Nemve1|102635|e_gw.65.182.1|m.33324 jgi|Nemve1|102635|e_gw.65.182.1|g.33324  ,nvec268,S,1,-,-,-,N,-,294,-,-
jgi|Nemve1|102638|e_gw.65.64.1|m.33227 jgi|Nemve1|102638|e_gw.65.64.1|g.33227  ,nvec269,M,4,-,-,-,N,-,343,-,-
jgi|Nemve1|102645|e_gw.65.158.1|m.33272 jgi|Nemve1|102645|e_gw.65.158.1|g.33272  ,nvec270,_,3,-,-,-,N,-,342,-,-
jgi|Nemve1|102646|e_gw.65.105.1|m.33236 jgi|Nemve1|102646|e_gw.65.105.1|g.33236  ,nvec271,S,1,-,-,-,N,-,122,-,-
jgi|Nemve1|102653|e_gw.65.161.1|m.33267 jgi|Nemve1|102653|e_gw.65.161.1|g.33267  ,nvec272,_,3,-,-,-,N,-,228,-,-
jgi|Nemve1|102666|e_gw.65.19.1|m.33356 jgi|Nemve1|102666|e_gw.65.19.1|g.33356  ,nvec273,_,4,-,-,-,N,-,115,-,-
jgi|Nemve1|102677|e_gw.65.30.1|m.33264 jgi|Nemve1|102677|e_gw.65.30.1|g.33264  ,nvec274,_,2,hsap1547,mmus390,-,Y,ACAD10,1021,Acad10,-
jgi|Nemve1|102678|e_gw.65.67.1|m.33308 jgi|Nemve1|102678|e_gw.65.67.1|g.33308  ,nvec275,_,2,-,-,-,N,-,451,-,-
jgi|Nemve1|102703|e_gw.65.46.1|m.33323 jgi|Nemve1|102703|e_gw.65.46.1|g.33323  ,nvec276,_,2,-,-,-,N,-,427,-,-
jgi|Nemve1|10271|gw.212.3.1|m.29294 jgi|Nemve1|10271|gw.212.3.1|g.29294  ,nvec277,_,2,-,-,-,N,-,1367,-,-
jgi|Nemve1|102728|e_gw.65.191.1|m.33273 jgi|Nemve1|102728|e_gw.65.191.1|g.33273  ,nvec278,_,4,-,-,-,N,-,115,-,-
jgi|Nemve1|102735|e_gw.65.130.1|m.33243 jgi|Nemve1|102735|e_gw.65.130.1|g.33243  ,nvec279,S,2,-,-,-,N,-,120,-,-
jgi|Nemve1|102755|e_gw.66.68.1|m.34923 jgi|Nemve1|102755|e_gw.66.68.1|g.34923  ,nvec280,_,1,-,-,-,N,-,343,-,-
jgi|Nemve1|102782|e_gw.66.150.1|m.34874 jgi|Nemve1|102782|e_gw.66.150.1|g.34874  ,nvec281,S,2,-,-,-,N,-,303,-,-
jgi|Nemve1|102784|e_gw.66.142.1|m.34921 jgi|Nemve1|102784|e_gw.66.142.1|g.34921  ,nvec282,_,5,-,-,-,N,-,865,-,-
jgi|Nemve1|102786|e_gw.66.179.1|m.34854 jgi|Nemve1|102786|e_gw.66.179.1|g.34854  ,nvec283,M,5,-,-,-,N,-,138,-,-
jgi|Nemve1|10278|gw.239.21.1|m.4837 jgi|Nemve1|10278|gw.239.21.1|g.4837  ,nvec284,_,5,-,-,-,N,-,666,-,-
jgi|Nemve1|102799|e_gw.66.228.1|m.34974 jgi|Nemve1|102799|e_gw.66.228.1|g.34974  ,nvec285,_,1,-,-,-,N,-,121,-,-
jgi|Nemve1|102806|e_gw.66.74.1|m.34850 jgi|Nemve1|102806|e_gw.66.74.1|g.34850  ,nvec286,_,1,-,-,-,N,-,274,-,-
jgi|Nemve1|102846|e_gw.66.32.1|m.34968 jgi|Nemve1|102846|e_gw.66.32.1|g.34968  ,nvec287,S,4,-,-,-,N,-,415,-,-
jgi|Nemve1|102847|e_gw.66.116.1|m.34949 jgi|Nemve1|102847|e_gw.66.116.1|g.34949  ,nvec288,_,1,-,-,-,N,-,125,-,-
jgi|Nemve1|102868|e_gw.66.48.1|m.34853 jgi|Nemve1|102868|e_gw.66.48.1|g.34853  ,nvec289,_,1,-,-,-,N,-,304,-,-
jgi|Nemve1|102872|e_gw.66.196.1|m.34878 jgi|Nemve1|102872|e_gw.66.196.1|g.34878  ,nvec290,S,1,-,-,-,N,-,112,-,-
jgi|Nemve1|102873|e_gw.66.151.1|m.34877 jgi|Nemve1|102873|e_gw.66.151.1|g.34877  ,nvec291,S,5,-,-,-,N,-,218,-,-
jgi|Nemve1|102874|e_gw.66.143.1|m.34914 jgi|Nemve1|102874|e_gw.66.143.1|g.34914  ,nvec292,S,3,-,-,-,N,-,851,-,-
jgi|Nemve1|102934|e_gw.66.41.1|m.34879 jgi|Nemve1|102934|e_gw.66.41.1|g.34879  ,nvec293,_,3,-,-,-,N,-,430,-,-
jgi|Nemve1|102940|e_gw.66.17.1|m.34885 jgi|Nemve1|102940|e_gw.66.17.1|g.34885  ,nvec294,_,3,-,-,-,N,-,540,-,-
jgi|Nemve1|102940|e_gw.66.17.1|m.34886 jgi|Nemve1|102940|e_gw.66.17.1|g.34886  ,nvec295,_,4,-,-,-,N,-,149,-,-
jgi|Nemve1|102958|e_gw.66.12.1|m.34964 jgi|Nemve1|102958|e_gw.66.12.1|g.34964  ,nvec296,_,2,-,-,-,N,-,1824,-,-
jgi|Nemve1|102958|e_gw.66.12.1|m.34965 jgi|Nemve1|102958|e_gw.66.12.1|g.34965  ,nvec297,S,2,-,-,-,N,-,392,-,-
jgi|Nemve1|102981|e_gw.67.129.1|m.3577 jgi|Nemve1|102981|e_gw.67.129.1|g.3577  ,nvec298,_,1,-,-,-,N,-,691,-,-
jgi|Nemve1|102986|e_gw.67.39.1|m.3567 jgi|Nemve1|102986|e_gw.67.39.1|g.3567  ,nvec299,_,1,-,-,-,N,-,481,-,-
jgi|Nemve1|102|gw.483.6.1|m.1624 jgi|Nemve1|102|gw.483.6.1|g.1624  ,nvec300,S,5,-,-,-,N,-,1201,-,-
jgi|Nemve1|103006|e_gw.67.26.1|m.3557 jgi|Nemve1|103006|e_gw.67.26.1|g.3557  ,nvec301,_,3,-,-,-,N,-,576,-,-
jgi|Nemve1|103014|e_gw.67.156.1|m.3512 jgi|Nemve1|103014|e_gw.67.156.1|g.3512  ,nvec302,S,4,-,-,-,N,-,564,-,-
jgi|Nemve1|103032|e_gw.67.135.1|m.3482 jgi|Nemve1|103032|e_gw.67.135.1|g.3482  ,nvec303,_,1,-,-,-,N,-,284,-,-
jgi|Nemve1|103035|e_gw.67.61.1|m.3549 jgi|Nemve1|103035|e_gw.67.61.1|g.3549  ,nvec304,_,4,-,-,-,N,-,267,-,-
jgi|Nemve1|103050|e_gw.67.167.1|m.3507 jgi|Nemve1|103050|e_gw.67.167.1|g.3507  ,nvec305,M,3,-,-,-,Y,-,483,-,-
jgi|Nemve1|103051|e_gw.67.114.1|m.3465 jgi|Nemve1|103051|e_gw.67.114.1|g.3465  ,nvec306,_,3,-,-,-,N,-,121,-,-
jgi|Nemve1|103056|e_gw.67.40.1|m.3492 jgi|Nemve1|103056|e_gw.67.40.1|g.3492  ,nvec307,_,1,-,mmus813,-,N,-,431,Ppm1m,-
jgi|Nemve1|103062|e_gw.67.232.1|m.3607 jgi|Nemve1|103062|e_gw.67.232.1|g.3607  ,nvec308,_,2,-,-,-,N,-,113,-,-
jgi|Nemve1|10306|gw.891.3.1|m.4861 jgi|Nemve1|10306|gw.891.3.1|g.4861  ,nvec309,_,1,-,-,-,N,-,108,-,-
jgi|Nemve1|10306|gw.891.3.1|m.4859 jgi|Nemve1|10306|gw.891.3.1|g.4859  ,nvec310,_,1,-,-,-,N,-,112,-,-
jgi|Nemve1|103092|e_gw.67.51.1|m.3446 jgi|Nemve1|103092|e_gw.67.51.1|g.3446  ,nvec311,_,1,-,-,scer770,N,-,371,-,CPR3
jgi|Nemve1|103100|e_gw.67.19.1|m.3441 jgi|Nemve1|103100|e_gw.67.19.1|g.3441  ,nvec312,_,2,-,-,-,N,-,556,-,-
jgi|Nemve1|103103|e_gw.67.219.1|m.3529 jgi|Nemve1|103103|e_gw.67.219.1|g.3529  ,nvec313,_,1,-,-,-,N,-,206,-,-
jgi|Nemve1|103117|e_gw.67.22.1|m.3457 jgi|Nemve1|103117|e_gw.67.22.1|g.3457  ,nvec314,M,5,hsap2056,mmus918,-,Y,POLRMT,496,Polrmt,-
jgi|Nemve1|103120|e_gw.67.14.1|m.3475 jgi|Nemve1|103120|e_gw.67.14.1|g.3475  ,nvec315,_,5,-,-,-,N,-,935,-,-
jgi|Nemve1|103134|e_gw.67.99.1|m.3464 jgi|Nemve1|103134|e_gw.67.99.1|g.3464  ,nvec316,_,3,-,-,-,N,-,120,-,-
jgi|Nemve1|103135|e_gw.67.54.1|m.3531 jgi|Nemve1|103135|e_gw.67.54.1|g.3531  ,nvec317,_,1,-,-,-,N,-,376,-,-
jgi|Nemve1|103138|e_gw.67.201.1|m.3605 jgi|Nemve1|103138|e_gw.67.201.1|g.3605  ,nvec318,_,2,-,-,-,N,-,155,-,-
jgi|Nemve1|103140|e_gw.67.192.1|m.3580 jgi|Nemve1|103140|e_gw.67.192.1|g.3580  ,nvec319,_,3,-,-,-,N,-,219,-,-
jgi|Nemve1|10314|gw.311.4.1|m.18646 jgi|Nemve1|10314|gw.311.4.1|g.18646  ,nvec320,_,2,-,-,-,N,-,557,-,-
jgi|Nemve1|10314|gw.311.4.1|m.18647 jgi|Nemve1|10314|gw.311.4.1|g.18647  ,nvec321,_,5,-,-,-,N,-,101,-,-
jgi|Nemve1|103151|e_gw.67.78.1|m.3598 jgi|Nemve1|103151|e_gw.67.78.1|g.3598  ,nvec322,S,3,-,-,-,N,-,260,-,-
jgi|Nemve1|103153|e_gw.67.33.1|m.3505 jgi|Nemve1|103153|e_gw.67.33.1|g.3505  ,nvec323,_,5,-,-,-,N,-,334,-,-
