transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10259|m.9890,ifas181,M , 5, -, -, -,  N,-,158,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10261|m.9891,ifas182,_ , 1, -, -, -,  N,-,116,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10262|m.9892,ifas183,_ , 1, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10263|m.9894,ifas184,_ , 2, -, -, -,  N,-,158,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10263|m.9893,ifas185,_ , 5, -, -, -,  N,-,237,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10264|m.9896,ifas186,_ , 3, -, -, -,  N,-,169,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10265|m.9897,ifas187,_ , 1, -, -, -,  N,-,331,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10266|m.9898,ifas188,_ , 4, -, -, -,  N,-,135,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10270|m.9899,ifas189,_ , 4, -, -, -,  N,-,139,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10271|m.9900,ifas190,_ , 1, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10272|m.9901,ifas191,_ , 1, -, -, -,  N,-,164,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10273|m.9902,ifas192,M , 3, -, -, -,  Y,-,292,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10276|m.9904,ifas193,_ , 4, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10278|m.9905,ifas194,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10279|m.9906,ifas195,_ , 1, -, -, -,  N,-,162,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10281|m.9907,ifas196,_ , 1, -, -, -,  N,-,204,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10283|m.9908,ifas197,_ , 4, -, -, -,  N,-,298,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10284|m.9909,ifas198,_ , 2, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10285|m.9910,ifas199,_ , 4, -, -, -,  N,-,139,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10288|m.9911,ifas200,_ , 1, -, -, -,  N,-,218,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10289|m.9912,ifas201,S , 4, -, -, -,  N,-,121,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10290|m.9913,ifas202,_ , 3, -, -, -,  N,-,132,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10292|m.9914,ifas203,S , 1, hsap2084, mmus766, -,  Y,TMEM205,220,Tmem205,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10292|m.9915,ifas204,_ , 1, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10295|m.9916,ifas205,_ , 3, -, -, -,  N,-,207,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10296|m.9917,ifas206,_ , 1, -, -, -,  N,-,302,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10299|m.9918,ifas207,_ , 2, -, -, -,  N,-,301,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_103|m.154,ifas208,_ , 4, -, -, -,  N,-,551,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10302|m.9919,ifas209,_ , 4, -, -, -,  N,-,909,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10303|m.9920,ifas210,_ , 4, -, -, -,  N,-,415,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10303|m.9921,ifas211,_ , 1, -, -, -,  N,-,289,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10304|m.9922,ifas212,_ , 1, -, -, -,  N,-,184,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10306|m.9923,ifas213,_ , 1, -, -, -,  N,-,165,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1031|m.1296,ifas214,_ , 3, -, -, -,  N,-,161,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10310|m.9924,ifas215,S , 3, -, -, -,  N,-,231,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10311|m.9925,ifas216,M , 3, -, -, -,  Y,-,196,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10314|m.9926,ifas217,_ , 2, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10316|m.9927,ifas218,_ , 2, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10317|m.9928,ifas219,_ , 1, hsap750, mmus1138, scer1083,  Y,FARS2,227,Fars2,MSF1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10318|m.9929,ifas220,_ , 1, -, -, -,  N,-,102,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10319|m.9930,ifas221,_ , 1, -, -, -,  N,-,144,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1032|m.1299,ifas222,S , 2, -, -, -,  N,-,167,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1032|m.1298,ifas223,S , 3, -, -, -,  N,-,683,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10320|m.9931,ifas224,_ , 5, -, -, -,  N,-,194,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10321|m.9932,ifas225,_ , 4, -, -, -,  N,-,140,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10324|m.9933,ifas226,_ , 1, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10325|m.9934,ifas227,_ , 3, -, -, -,  N,-,209,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10326|m.9935,ifas228,_ , 5, -, -, -,  N,-,170,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10327|m.9936,ifas229,_ , 2, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10329|m.9937,ifas230,M , 5, -, -, -,  N,-,157,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10330|m.9938,ifas231,S , 4, -, -, -,  N,-,436,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10332|m.9939,ifas232,_ , 1, -, -, -,  N,-,460,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10334|m.9940,ifas233,_ , 4, -, -, -,  N,-,133,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10336|m.9941,ifas234,_ , 2, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10337|m.9942,ifas235,_ , 3, -, -, -,  N,-,396,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10339|m.9944,ifas236,_ , 1, -, -, -,  N,-,107,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10340|m.9945,ifas237,_ , 3, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10341|m.9946,ifas238,_ , 3, hsap1216, mmus1501, scer740,  Y,IDE,232,Ide,STE23
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10342|m.9947,ifas239,_ , 1, -, -, -,  N,-,111,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10343|m.9948,ifas240,_ , 4, -, -, -,  N,-,233,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10345|m.9949,ifas241,_ , 1, -, -, -,  N,-,315,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10346|m.9950,ifas242,S , 5, -, -, -,  N,-,422,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10347|m.9951,ifas243,_ , 5, hsap212, mmus84, scer28,  Y,PRDX6,239,Prdx6,PRX1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1035|m.1300,ifas244,S , 1, -, -, scer330,  Y,-,198,-,ERP6
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10352|m.9953,ifas245,_ , 3, -, -, -,  N,-,161,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10353|m.9954,ifas246,S , 1, -, -, -,  N,-,224,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10355|m.9955,ifas247,_ , 5, -, -, -,  N,-,418,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10357|m.9957,ifas248,S , 1, -, -, -,  N,-,160,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10358|m.9958,ifas249,_ , 1, -, -, -,  N,-,142,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1036|m.1301,ifas250,_ , 2, -, -, -,  N,-,141,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10361|m.9959,ifas251,_ , 4, -, -, -,  N,-,361,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10362|m.9961,ifas252,_ , 4, -, -, -,  N,-,291,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10364|m.9962,ifas253,_ , 2, -, -, -,  N,-,445,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10366|m.9963,ifas254,_ , 3, -, -, -,  N,-,301,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10367|m.9964,ifas255,_ , 5, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10368|m.9965,ifas256,_ , 3, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1037|m.1303,ifas257,S , 1, -, -, scer240,  Y,-,497,-,THI74
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1037|m.1304,ifas258,_ , 2, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10370|m.9966,ifas259,_ , 3, -, -, -,  N,-,154,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10371|m.9967,ifas260,_ , 3, -, -, -,  N,-,176,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10372|m.9969,ifas261,_ , 2, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10373|m.9970,ifas262,_ , 1, -, -, -,  N,-,315,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10375|m.9971,ifas263,_ , 4, -, -, -,  N,-,154,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10378|m.9972,ifas264,S , 1, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10379|m.9973,ifas265,_ , 4, -, -, -,  N,-,137,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1038|m.1305,ifas266,_ , 4, -, -, -,  N,-,334,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10380|m.9974,ifas267,_ , 4, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10381|m.9976,ifas268,_ , 1, -, -, -,  N,-,103,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10382|m.9977,ifas269,_ , 3, hsap811, mmus1400, -,  Y,MRPL14,124,Mrpl14,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10385|m.9978,ifas270,_ , 2, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10386|m.9979,ifas271,_ , 1, -, -, -,  N,-,357,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1039|m.1307,ifas272,_ , 3, -, -, -,  N,-,189,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1039|m.1306,ifas273,_ , 1, -, -, -,  N,-,262,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10393|m.9981,ifas274,_ , 2, -, -, -,  N,-,157,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10396|m.9982,ifas275,_ , 3, -, -, -,  N,-,206,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10397|m.9983,ifas276,S , 1, -, -, -,  N,-,107,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_104|m.159,ifas277,_ , 3, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_104|m.156,ifas278,_ , 2, -, -, -,  N,-,381,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_104|m.158,ifas279,_ , 1, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_104|m.157,ifas280,_ , 2, -, -, -,  N,-,137,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1040|m.1310,ifas281,_ , 1, -, -, -,  N,-,247,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10400|m.9984,ifas282,_ , 1, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10401|m.9985,ifas283,M , 2, -, -, -,  Y,-,155,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10402|m.9986,ifas284,_ , 2, -, -, -,  N,-,434,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10405|m.9987,ifas285,_ , 4, -, -, -,  N,-,107,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10406|m.9988,ifas286,_ , 3, -, -, scer537,  Y,-,525,-,IML2
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10407|m.9989,ifas287,_ , 3, -, -, -,  N,-,301,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10408|m.9990,ifas288,_ , 2, -, -, -,  N,-,121,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1041|m.1312,ifas289,S , 4, -, -, -,  N,-,231,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10410|m.9991,ifas290,_ , 5, -, -, -,  N,-,266,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10411|m.9992,ifas291,_ , 4, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10413|m.9993,ifas292,_ , 4, -, -, -,  N,-,228,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10414|m.9994,ifas293,_ , 1, -, -, -,  N,-,293,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10417|m.9995,ifas294,S , 2, -, -, -,  N,-,228,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10419|m.9996,ifas295,_ , 2, -, -, -,  N,-,278,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1042|m.1313,ifas296,_ , 4, -, -, scer995,  Y,-,253,-,MOD5
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10420|m.9997,ifas297,S , 3, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10423|m.9998,ifas298,_ , 3, -, -, -,  N,-,163,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10424|m.9999,ifas299,S , 2, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10425|m.10000,ifas300,_ , 1, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10429|m.10001,ifas301,_ , 2, -, -, -,  N,-,389,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10430|m.10002,ifas302,_ , 2, -, -, scer390,  Y,-,359,-,PRP31
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10434|m.10004,ifas303,_ , 1, -, -, -,  N,-,111,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10436|m.10005,ifas304,M , 5, -, -, -,  N,-,182,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10438|m.10006,ifas305,_ , 2, -, -, -,  N,-,338,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10440|m.10008,ifas306,_ , 1, -, -, -,  N,-,208,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10442|m.10009,ifas307,_ , 2, -, -, -,  N,-,166,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10446|m.10010,ifas308,_ , 1, -, -, -,  N,-,131,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1045|m.1314,ifas309,_ , 1, -, -, -,  N,-,512,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1045|m.1315,ifas310,_ , 1, -, -, -,  N,-,173,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10450|m.10012,ifas311,_ , 1, -, -, -,  N,-,148,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10451|m.10013,ifas312,_ , 5, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10454|m.10014,ifas313,S , 4, -, -, -,  N,-,191,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10456|m.10016,ifas314,_ , 1, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10459|m.10017,ifas315,_ , 3, -, -, -,  N,-,112,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1046|m.1316,ifas316,S , 5, -, -, -,  N,-,119,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10461|m.10018,ifas317,_ , 2, -, -, -,  N,-,176,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10462|m.10020,ifas318,_ , 2, -, -, -,  N,-,240,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10466|m.10021,ifas319,_ , 4, -, -, -,  N,-,149,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10468|m.10022,ifas320,_ , 4, -, -, -,  N,-,408,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1047|m.1318,ifas321,_ , 3, -, -, -,  N,-,177,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10474|m.10023,ifas322,_ , 1, -, -, -,  N,-,395,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10477|m.10024,ifas323,_ , 1, -, -, -,  N,-,254,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10477|m.10025,ifas324,_ , 3, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10479|m.10026,ifas325,M , 2, -, -, -,  Y,-,356,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1048|m.1319,ifas326,M , 3, -, -, -,  Y,-,165,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10480|m.10027,ifas327,_ , 2, -, -, -,  N,-,190,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10482|m.10028,ifas328,_ , 3, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10483|m.10029,ifas329,_ , 3, -, -, -,  N,-,116,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10483|m.10030,ifas330,_ , 2, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10484|m.10031,ifas331,_ , 3, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10485|m.10032,ifas332,M , 3, -, -, -,  Y,-,460,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10486|m.10033,ifas333,_ , 3, -, -, -,  N,-,164,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10487|m.10034,ifas334,M , 5, -, -, -,  N,-,143,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10488|m.10035,ifas335,S , 1, -, -, -,  N,-,265,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10489|m.10037,ifas336,_ , 2, -, -, -,  N,-,232,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1049|m.1321,ifas337,M , 2, hsap1275, mmus1221, -,  Y,GHITM,325,Ghitm,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10490|m.10039,ifas338,_ , 2, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10493|m.10040,ifas339,M , 5, -, -, -,  N,-,140,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10495|m.10041,ifas340,_ , 1, -, -, -,  N,-,197,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10497|m.10042,ifas341,_ , 1, -, -, -,  N,-,369,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_105|m.161,ifas342,_ , 1, -, -, -,  N,-,165,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_105|m.160,ifas343,_ , 1, hsap693, mmus1145, scer99,  Y,NLN,271,Nln,PRD1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1050|m.1322,ifas344,_ , 1, -, -, -,  N,-,307,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10501|m.10043,ifas345,M , 4, -, -, -,  N,-,209,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10505|m.10044,ifas346,_ , 1, -, -, -,  N,-,138,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10509|m.10047,ifas347,_ , 1, -, -, -,  N,-,137,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_1051|m.1323,ifas348,_ , 1, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10510|m.10048,ifas349,_ , 1, -, -, -,  N,-,181,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10511|m.10049,ifas350,_ , 1, -, -, -,  N,-,149,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10513|m.10050,ifas351,_ , 2, -, -, -,  N,-,391,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10514|m.10052,ifas352,M , 3, -, -, -,  Y,-,125,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10517|m.10053,ifas353,_ , 2, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10519|m.10054,ifas354,_ , 2, -, -, -,  N,-,241,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10519|m.10055,ifas355,_ , 2, -, -, -,  N,-,162,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10520|m.10056,ifas356,_ , 1, -, -, -,  N,-,441,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10522|m.10058,ifas357,_ , 1, -, -, -,  N,-,299,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10523|m.10059,ifas358,S , 2, -, -, -,  N,-,199,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10523|m.10060,ifas359,_ , 2, -, -, -,  N,-,185,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10523|m.10061,ifas360,_ , 4, -, -, -,  N,-,106,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_10525|m.10062,ifas361,_ , 2, -, -, -,  N,-,139,-,-
