transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp10396_c0_seq1|m.8586,avas316,_ , 3, -, -, -,  N,-,274,-,-
comp10396_c0_seq2|m.8587,avas317,_ , 3, -, -, -,  N,-,219,-,-
comp10399_c0_seq1|m.8588,avas318,_ , 4, -, -, -,  N,-,271,-,-
comp10400_c0_seq1|m.8589,avas319,S , 2, -, -, -,  N,-,206,-,-
comp10400_c0_seq2|m.8590,avas320,S , 2, -, -, -,  N,-,280,-,-
comp10403_c0_seq1|m.8592,avas321,_ , 1, -, -, -,  N,-,339,-,-
comp10405_c0_seq1|m.8593,avas322,_ , 3, -, -, -,  N,-,216,-,-
comp10405_c0_seq2|m.8594,avas323,_ , 3, -, -, -,  N,-,216,-,-
comp10408_c0_seq1|m.8595,avas324,_ , 4, -, -, -,  N,-,354,-,-
comp1040_c0_seq1|m.393,avas325,_ , 5, -, -, -,  N,-,157,-,-
comp10410_c0_seq1|m.8596,avas326,_ , 3, -, -, -,  N,-,376,-,-
comp10412_c0_seq1|m.8597,avas327,_ , 3, -, -, -,  N,-,411,-,-
comp10413_c0_seq1|m.8598,avas328,_ , 1, -, -, -,  N,-,204,-,-
comp10414_c0_seq1|m.8599,avas329,_ , 1, -, -, -,  N,-,104,-,-
comp10418_c0_seq1|m.8600,avas330,_ , 4, -, -, -,  N,-,183,-,-
comp10418_c0_seq2|m.8601,avas331,_ , 4, -, -, -,  N,-,183,-,-
comp10419_c0_seq1|m.8602,avas332,_ , 1, -, -, -,  N,-,612,-,-
comp10422_c0_seq1|m.8604,avas333,_ , 1, -, -, -,  N,-,354,-,-
comp10426_c0_seq1|m.8605,avas334,_ , 1, -, -, -,  N,-,111,-,-
comp10428_c0_seq1|m.8606,avas335,_ , 4, -, -, -,  N,-,328,-,-
comp10431_c0_seq1|m.8607,avas336,_ , 3, -, -, -,  N,-,201,-,-
comp10433_c1_seq1|m.8608,avas337,S , 1, -, -, -,  N,-,113,-,-
comp10438_c0_seq1|m.8609,avas338,S , 2, -, -, -,  N,-,140,-,-
comp10438_c1_seq1|m.8610,avas339,S , 1, -, -, -,  N,-,130,-,-
comp10443_c0_seq1|m.8611,avas340,_ , 4, -, -, -,  N,-,1788,-,-
comp10444_c0_seq1|m.8612,avas341,M , 5, -, -, -,  N,-,215,-,-
comp10444_c1_seq1|m.8614,avas342,M , 4, -, -, -,  N,-,238,-,-
comp10445_c0_seq1|m.8615,avas343,_ , 1, -, -, -,  N,-,322,-,-
comp10446_c0_seq2|m.8616,avas344,S , 3, -, -, -,  N,-,427,-,-
comp10447_c0_seq1|m.8617,avas345,M , 3, -, -, -,  Y,-,204,-,-
comp10449_c0_seq1|m.8618,avas346,_ , 3, -, -, -,  N,-,154,-,-
comp10452_c0_seq1|m.8619,avas347,_ , 1, -, -, -,  N,-,104,-,-
comp10455_c0_seq1|m.8620,avas348,_ , 2, -, -, -,  N,-,284,-,-
comp10456_c0_seq1|m.8621,avas349,_ , 5, -, -, -,  N,-,148,-,-
comp10457_c0_seq1|m.8624,avas350,_ , 2, -, -, -,  N,-,262,-,-
comp10461_c0_seq1|m.8625,avas351,S , 5, -, -, -,  N,-,536,-,-
comp10462_c0_seq1|m.8627,avas352,_ , 2, -, -, -,  N,-,254,-,-
comp10462_c1_seq1|m.8628,avas353,_ , 3, -, -, -,  N,-,160,-,-
comp10465_c0_seq1|m.8630,avas354,_ , 3, -, -, -,  N,-,166,-,-
comp10466_c0_seq1|m.8632,avas355,_ , 3, -, -, -,  N,-,205,-,-
comp10467_c0_seq1|m.8633,avas356,_ , 4, -, -, -,  N,-,199,-,-
comp1046_c0_seq1|m.394,avas357,_ , 1, -, -, -,  N,-,304,-,-
comp10471_c0_seq1|m.8634,avas358,_ , 4, -, -, -,  N,-,354,-,-
comp104748_c0_seq1|m.61209,avas359,_ , 3, -, -, -,  N,-,126,-,-
comp10475_c0_seq1|m.8635,avas360,_ , 2, -, -, -,  N,-,114,-,-
comp10477_c0_seq1|m.8636,avas361,_ , 2, -, -, -,  N,-,941,-,-
comp10480_c0_seq1|m.8638,avas362,_ , 2, -, -, -,  N,-,366,-,-
comp10481_c0_seq1|m.8639,avas363,_ , 4, -, -, -,  N,-,128,-,-
comp10484_c0_seq2|m.8640,avas364,_ , 3, -, -, -,  N,-,171,-,-
comp10485_c0_seq1|m.8642,avas365,_ , 5, -, -, -,  N,-,219,-,-
comp1048_c0_seq1|m.395,avas366,_ , 2, -, -, -,  N,-,188,-,-
comp10493_c0_seq1|m.8643,avas367,_ , 4, hsap718, mmus988, -,  Y,VDAC1,306,Vdac1,-
comp10494_c0_seq1|m.8644,avas368,_ , 1, -, -, -,  N,-,185,-,-
comp10495_c0_seq1|m.8646,avas369,_ , 2, -, -, -,  N,-,104,-,-
comp10497_c0_seq1|m.8647,avas370,_ , 2, -, -, -,  N,-,366,-,-
comp10501_c0_seq1|m.8648,avas371,_ , 1, -, -, -,  N,-,357,-,-
comp10507_c0_seq1|m.8649,avas372,_ , 1, -, -, -,  N,-,171,-,-
comp10508_c0_seq1|m.8650,avas373,_ , 5, -, -, -,  N,-,101,-,-
comp10509_c0_seq1|m.8651,avas374,_ , 1, -, -, -,  N,-,185,-,-
comp105108_c0_seq1|m.61210,avas375,_ , 2, -, -, -,  N,-,120,-,-
comp10510_c0_seq1|m.8652,avas376,_ , 2, -, -, -,  N,-,130,-,-
comp10510_c1_seq1|m.8653,avas377,_ , 1, -, -, -,  N,-,115,-,-
comp10512_c0_seq1|m.8654,avas378,M , 5, -, -, -,  N,-,314,-,-
comp10516_c1_seq1|m.8655,avas379,_ , 2, -, -, -,  N,-,126,-,-
comp10517_c0_seq1|m.8656,avas380,_ , 1, -, -, -,  N,-,339,-,-
comp10518_c0_seq1|m.8657,avas381,_ , 1, -, -, -,  N,-,502,-,-
comp10520_c0_seq1|m.8658,avas382,_ , 1, -, -, -,  N,-,169,-,-
comp10521_c0_seq1|m.8659,avas383,S , 1, -, -, -,  N,-,440,-,-
comp10522_c0_seq1|m.8660,avas384,_ , 2, -, -, -,  N,-,202,-,-
comp10523_c0_seq1|m.8661,avas385,_ , 2, -, -, -,  N,-,311,-,-
comp10524_c0_seq1|m.8663,avas386,S , 1, -, -, -,  N,-,232,-,-
comp10527_c0_seq1|m.8664,avas387,S , 5, -, -, -,  N,-,174,-,-
comp10530_c0_seq1|m.8665,avas388,_ , 1, -, -, -,  N,-,375,-,-
comp105316_c0_seq1|m.61211,avas389,_ , 2, -, -, -,  N,-,114,-,-
comp10533_c0_seq1|m.8667,avas390,M , 4, -, -, -,  N,-,189,-,-
comp10533_c0_seq2|m.8668,avas391,M , 4, -, -, -,  N,-,276,-,-
comp10534_c0_seq1|m.8669,avas392,M , 4, -, -, -,  N,-,106,-,-
comp10535_c0_seq1|m.8670,avas393,_ , 1, -, -, -,  N,-,220,-,-
comp10536_c0_seq1|m.8671,avas394,_ , 2, -, -, -,  N,-,184,-,-
comp10537_c0_seq1|m.8672,avas395,_ , 3, -, -, -,  N,-,109,-,-
comp10538_c0_seq1|m.8673,avas396,S , 5, -, -, -,  N,-,271,-,-
comp10541_c0_seq1|m.8674,avas397,M , 5, -, -, -,  N,-,463,-,-
comp10542_c0_seq1|m.8675,avas398,_ , 3, -, -, -,  N,-,580,-,-
comp10544_c0_seq1|m.8677,avas399,_ , 3, -, -, -,  N,-,580,-,-
comp10545_c0_seq1|m.8678,avas400,_ , 1, -, -, -,  N,-,182,-,-
comp10546_c0_seq1|m.8679,avas401,_ , 3, -, -, -,  N,-,482,-,-
comp10549_c0_seq1|m.8680,avas402,M , 4, -, -, -,  N,-,455,-,-
comp10551_c0_seq1|m.8682,avas403,_ , 2, -, -, -,  N,-,124,-,-
comp10551_c0_seq2|m.8683,avas404,_ , 2, -, -, -,  N,-,124,-,-
comp10552_c0_seq1|m.8684,avas405,_ , 2, -, -, -,  N,-,345,-,-
comp10555_c0_seq1|m.8685,avas406,_ , 2, -, -, -,  N,-,555,-,-
comp10559_c0_seq1|m.8686,avas407,_ , 2, -, -, -,  N,-,627,-,-
comp10561_c0_seq1|m.8691,avas408,S , 1, -, -, -,  N,-,273,-,-
comp10562_c0_seq1|m.8692,avas409,_ , 1, -, -, -,  N,-,176,-,-
comp10563_c0_seq1|m.8693,avas410,_ , 2, -, -, -,  N,-,296,-,-
comp10564_c0_seq1|m.8694,avas411,M , 4, -, -, -,  N,-,425,-,-
comp10565_c0_seq1|m.8695,avas412,_ , 3, -, -, -,  N,-,223,-,-
comp10568_c0_seq1|m.8696,avas413,_ , 2, -, -, -,  N,-,233,-,-
comp10568_c0_seq2|m.8698,avas414,_ , 2, -, -, -,  N,-,124,-,-
comp10569_c0_seq1|m.8699,avas415,_ , 2, -, -, -,  N,-,183,-,-
comp10570_c0_seq1|m.8701,avas416,M , 5, -, -, -,  N,-,211,-,-
comp10570_c0_seq2|m.8702,avas417,M , 5, -, -, -,  N,-,226,-,-
comp10571_c0_seq1|m.8703,avas418,_ , 1, -, -, -,  N,-,821,-,-
comp10572_c0_seq1|m.8704,avas419,_ , 1, -, -, -,  N,-,481,-,-
comp10572_c0_seq2|m.8705,avas420,_ , 1, -, -, -,  N,-,505,-,-
comp10572_c0_seq3|m.8706,avas421,_ , 1, -, -, -,  N,-,469,-,-
comp10572_c0_seq4|m.8707,avas422,_ , 1, -, -, -,  N,-,493,-,-
comp10575_c0_seq1|m.8708,avas423,M , 5, -, -, -,  N,-,211,-,-
comp10575_c0_seq2|m.8709,avas424,M , 5, -, -, scer957,  Y,-,226,-,VPS21
comp10577_c0_seq1|m.8710,avas425,S , 1, -, -, -,  N,-,333,-,-
comp10578_c0_seq1|m.8711,avas426,_ , 1, -, -, -,  N,-,101,-,-
comp10579_c0_seq1|m.8712,avas427,_ , 5, hsap635, mmus227, scer29,  Y,PET112,502,Pet112,PET112
comp10580_c0_seq1|m.8713,avas428,_ , 3, -, -, -,  N,-,226,-,-
comp10581_c0_seq1|m.8714,avas429,_ , 1, -, -, -,  N,-,390,-,-
comp10581_c0_seq2|m.8715,avas430,_ , 1, -, -, -,  N,-,1305,-,-
comp10582_c0_seq1|m.8717,avas431,_ , 2, -, -, -,  N,-,288,-,-
comp10582_c0_seq2|m.8718,avas432,_ , 2, -, -, -,  N,-,198,-,-
comp10583_c0_seq1|m.8719,avas433,M , 5, -, -, -,  N,-,167,-,-
comp10584_c0_seq1|m.8720,avas434,_ , 4, -, -, -,  N,-,258,-,-
comp10588_c0_seq1|m.8721,avas435,_ , 4, -, -, -,  N,-,457,-,-
comp10588_c0_seq2|m.8723,avas436,_ , 2, -, -, -,  N,-,202,-,-
comp10589_c0_seq1|m.8725,avas437,S , 5, -, -, -,  N,-,590,-,-
comp10590_c0_seq1|m.8726,avas438,_ , 2, -, -, -,  N,-,491,-,-
comp10592_c0_seq1|m.8730,avas439,_ , 2, -, -, -,  N,-,202,-,-
comp10593_c0_seq1|m.8731,avas440,_ , 5, -, -, -,  N,-,333,-,-
comp10595_c0_seq1|m.8733,avas441,_ , 2, -, -, -,  N,-,273,-,-
comp10596_c0_seq1|m.8734,avas442,_ , 5, -, -, -,  N,-,361,-,-
comp10600_c0_seq1|m.8735,avas443,_ , 1, -, -, -,  N,-,608,-,-
comp10601_c0_seq1|m.8739,avas444,_ , 1, -, -, -,  N,-,182,-,-
comp10602_c0_seq1|m.8740,avas445,_ , 5, -, -, -,  N,-,418,-,-
comp10603_c0_seq1|m.8741,avas446,_ , 4, -, -, -,  N,-,327,-,-
comp10604_c0_seq1|m.8742,avas447,_ , 4, -, -, -,  N,-,111,-,-
comp10605_c0_seq1|m.8743,avas448,S , 1, -, -, -,  N,-,645,-,-
comp1060_c0_seq1|m.396,avas449,S , 5, -, -, -,  N,-,137,-,-
comp10610_c0_seq1|m.8744,avas450,_ , 4, -, -, -,  N,-,170,-,-
comp10610_c1_seq1|m.8745,avas451,_ , 2, -, -, -,  N,-,341,-,-
comp10611_c0_seq1|m.8746,avas452,_ , 1, -, -, -,  N,-,143,-,-
comp10613_c0_seq1|m.8747,avas453,_ , 2, -, -, -,  N,-,339,-,-
comp10619_c0_seq1|m.8748,avas454,_ , 1, -, -, -,  N,-,432,-,-
comp10619_c0_seq1|m.8749,avas455,_ , 2, -, -, -,  N,-,313,-,-
comp1061_c0_seq1|m.397,avas456,_ , 2, -, -, -,  N,-,194,-,-
comp10620_c2_seq1|m.8750,avas457,_ , 2, -, -, -,  N,-,118,-,-
comp10622_c0_seq1|m.8751,avas458,_ , 4, -, -, -,  N,-,262,-,-
comp10625_c0_seq1|m.8753,avas459,_ , 5, -, -, -,  N,-,195,-,-
comp10627_c0_seq1|m.8756,avas460,_ , 2, -, -, -,  N,-,222,-,-
comp10628_c0_seq1|m.8757,avas461,S , 1, -, -, -,  N,-,299,-,-
comp10628_c0_seq2|m.8758,avas462,S , 1, -, -, -,  N,-,299,-,-
comp10631_c0_seq1|m.8759,avas463,_ , 2, -, -, -,  N,-,107,-,-
comp10633_c0_seq1|m.8760,avas464,S , 1, -, -, -,  N,-,645,-,-
comp10635_c0_seq1|m.8761,avas465,S , 1, -, -, -,  N,-,312,-,-
comp10636_c0_seq1|m.8762,avas466,_ , 2, -, -, -,  N,-,328,-,-
comp10638_c0_seq1|m.8763,avas467,S , 2, -, -, -,  N,-,125,-,-
comp10639_c0_seq1|m.8764,avas468,_ , 3, -, -, -,  N,-,139,-,-
comp10641_c0_seq1|m.8765,avas469,_ , 3, -, -, -,  N,-,323,-,-
comp10642_c0_seq1|m.8766,avas470,S , 2, -, -, -,  N,-,529,-,-
comp10646_c0_seq1|m.8768,avas471,_ , 3, -, -, -,  N,-,264,-,-
comp10646_c0_seq3|m.8769,avas472,_ , 3, -, -, -,  N,-,745,-,-
comp10651_c0_seq1|m.8771,avas473,_ , 5, -, -, -,  N,-,184,-,-
comp10651_c0_seq2|m.8772,avas474,_ , 5, -, -, -,  N,-,184,-,-
comp10652_c0_seq1|m.8773,avas475,M , 2, -, -, -,  Y,-,251,-,-
comp10653_c0_seq1|m.8774,avas476,S , 1, -, -, -,  N,-,158,-,-
comp10653_c1_seq1|m.8775,avas477,_ , 2, -, -, -,  N,-,100,-,-
comp10654_c0_seq1|m.8776,avas478,_ , 1, -, -, -,  N,-,105,-,-
comp10655_c0_seq1|m.8777,avas479,M , 3, -, -, -,  Y,-,518,-,-
comp10657_c0_seq1|m.8778,avas480,_ , 1, -, -, -,  N,-,324,-,-
comp10662_c0_seq1|m.8779,avas481,M , 3, hsap1907, mmus1003, -,  Y,ATPAF2,254,Atpaf2,-
comp10665_c0_seq1|m.8780,avas482,_ , 1, -, -, -,  N,-,167,-,-
comp10665_c1_seq1|m.8781,avas483,_ , 2, -, -, -,  N,-,114,-,-
comp10665_c2_seq1|m.8782,avas484,_ , 2, -, -, -,  N,-,112,-,-
comp10666_c0_seq1|m.8783,avas485,_ , 2, -, -, -,  N,-,237,-,-
comp10667_c0_seq1|m.8784,avas486,_ , 1, -, -, -,  N,-,521,-,-
comp10668_c0_seq1|m.8786,avas487,_ , 3, -, -, -,  N,-,223,-,-
comp10668_c0_seq2|m.8787,avas488,_ , 3, -, -, -,  N,-,223,-,-
comp10670_c0_seq1|m.8788,avas489,_ , 2, -, -, -,  N,-,225,-,-
comp10670_c1_seq1|m.8789,avas490,_ , 2, -, -, -,  N,-,225,-,-
comp10671_c0_seq1|m.8790,avas491,_ , 4, -, -, -,  N,-,444,-,-
comp10674_c0_seq1|m.8792,avas492,_ , 3, -, -, -,  N,-,130,-,-
comp10674_c1_seq1|m.8793,avas493,_ , 3, -, -, -,  N,-,156,-,-
comp10675_c0_seq1|m.8794,avas494,_ , 4, -, -, -,  N,-,359,-,-
comp10678_c1_seq1|m.8795,avas495,_ , 1, -, -, -,  N,-,121,-,-
comp10678_c2_seq1|m.8796,avas496,_ , 3, -, -, -,  N,-,105,-,-
comp10679_c0_seq1|m.8797,avas497,_ , 2, -, -, -,  N,-,1141,-,-
comp1067_c0_seq1|m.398,avas498,_ , 3, -, -, -,  N,-,208,-,-
comp10680_c0_seq1|m.8799,avas499,_ , 4, -, -, -,  N,-,480,-,-
comp10681_c0_seq1|m.8801,avas500,_ , 5, -, -, -,  N,-,322,-,-
comp10681_c0_seq1|m.8800,avas501,S , 1, -, -, -,  N,-,330,-,-
comp10681_c0_seq2|m.8802,avas502,_ , 3, -, -, -,  N,-,303,-,-
comp10685_c0_seq1|m.8803,avas503,S , 1, -, -, -,  N,-,373,-,-
comp10688_c0_seq1|m.8804,avas504,_ , 2, -, -, -,  N,-,271,-,-
comp10691_c0_seq1|m.8805,avas505,_ , 2, -, -, -,  N,-,111,-,-
comp10691_c0_seq2|m.8806,avas506,_ , 3, -, -, -,  N,-,120,-,-
comp10691_c0_seq3|m.8807,avas507,_ , 2, -, -, -,  N,-,111,-,-
comp10693_c0_seq1|m.8808,avas508,_ , 5, -, -, -,  N,-,638,-,-
comp10694_c0_seq1|m.8810,avas509,_ , 1, -, -, -,  N,-,153,-,-
comp10695_c0_seq1|m.8811,avas510,S , 4, -, -, -,  N,-,488,-,-
comp10698_c0_seq1|m.8812,avas511,_ , 5, -, -, -,  N,-,105,-,-
comp10700_c0_seq1|m.8813,avas512,_ , 3, -, -, -,  N,-,221,-,-
comp10702_c0_seq1|m.8814,avas513,_ , 3, -, -, -,  N,-,157,-,-
comp10706_c0_seq1|m.8815,avas514,S , 4, -, -, -,  N,-,332,-,-
comp10707_c0_seq1|m.8816,avas515,_ , 2, -, -, -,  N,-,191,-,-
comp10708_c0_seq1|m.8817,avas516,_ , 1, -, -, -,  N,-,267,-,-
comp10709_c0_seq1|m.8818,avas517,_ , 2, -, -, -,  N,-,255,-,-
comp10710_c0_seq1|m.8819,avas518,_ , 2, -, -, -,  N,-,185,-,-
comp10712_c0_seq1|m.8821,avas519,_ , 1, -, -, -,  N,-,109,-,-
comp10712_c0_seq1|m.8820,avas520,_ , 5, -, -, -,  N,-,299,-,-
comp10712_c0_seq2|m.8822,avas521,_ , 5, -, -, -,  N,-,493,-,-
comp10714_c0_seq1|m.8823,avas522,_ , 1, -, -, -,  N,-,311,-,-
comp10716_c0_seq1|m.8824,avas523,_ , 2, -, -, -,  N,-,546,-,-
comp10723_c0_seq1|m.8827,avas524,M , 5, -, -, -,  N,-,105,-,-
comp10724_c0_seq1|m.8829,avas525,_ , 1, -, -, -,  N,-,575,-,-
comp10728_c0_seq1|m.8830,avas526,_ , 2, -, -, -,  N,-,165,-,-
comp10730_c0_seq1|m.8832,avas527,_ , 3, -, -, -,  N,-,158,-,-
comp10730_c0_seq2|m.8833,avas528,_ , 2, -, -, -,  N,-,428,-,-
comp10730_c0_seq3|m.8834,avas529,_ , 2, -, -, -,  N,-,573,-,-
comp10733_c0_seq1|m.8835,avas530,_ , 1, -, -, -,  N,-,132,-,-
comp10733_c2_seq1|m.8836,avas531,S , 5, -, -, -,  N,-,99,-,-
comp10735_c0_seq1|m.8837,avas532,_ , 2, -, -, -,  N,-,191,-,-
comp10735_c0_seq2|m.8838,avas533,_ , 4, -, -, -,  N,-,149,-,-
comp10736_c0_seq1|m.8839,avas534,_ , 2, -, -, -,  N,-,695,-,-
comp10738_c0_seq1|m.8840,avas535,S , 2, -, -, -,  N,-,206,-,-
comp10738_c0_seq2|m.8841,avas536,S , 2, -, -, -,  N,-,206,-,-
comp10740_c0_seq1|m.8842,avas537,_ , 5, -, -, -,  N,-,849,-,-
comp10742_c0_seq1|m.8844,avas538,_ , 2, -, -, -,  N,-,185,-,-
comp10744_c0_seq1|m.8845,avas539,_ , 2, -, -, -,  N,-,141,-,-
comp10744_c1_seq1|m.8847,avas540,_ , 2, -, -, -,  N,-,105,-,-
comp10746_c0_seq1|m.8848,avas541,_ , 2, -, -, -,  N,-,448,-,-
comp10749_c0_seq1|m.8849,avas542,_ , 4, -, -, -,  N,-,337,-,-
comp10752_c0_seq1|m.8850,avas543,M , 3, -, -, -,  Y,-,336,-,-
comp10753_c0_seq1|m.8851,avas544,_ , 4, -, -, -,  N,-,101,-,-
comp10755_c0_seq1|m.8852,avas545,M , 5, -, -, -,  N,-,288,-,-
comp10757_c0_seq1|m.8853,avas546,_ , 2, -, -, -,  N,-,273,-,-
comp10761_c0_seq1|m.8854,avas547,_ , 2, -, -, -,  N,-,254,-,-
comp10763_c0_seq1|m.8855,avas548,M , 2, -, -, -,  Y,-,366,-,-
comp10766_c0_seq1|m.8856,avas549,_ , 1, -, -, -,  N,-,420,-,-
comp10767_c0_seq1|m.8858,avas550,_ , 1, -, -, -,  N,-,315,-,-
comp10767_c0_seq2|m.8860,avas551,_ , 1, -, -, -,  N,-,373,-,-
comp10768_c0_seq1|m.8861,avas552,_ , 1, -, -, -,  N,-,762,-,-
comp10768_c0_seq2|m.8863,avas553,_ , 2, -, -, -,  N,-,508,-,-
comp10768_c0_seq2|m.8864,avas554,_ , 2, -, -, -,  N,-,248,-,-
comp10768_c0_seq3|m.8867,avas555,_ , 1, -, -, -,  N,-,240,-,-
comp10768_c0_seq3|m.8866,avas556,_ , 2, -, -, -,  N,-,508,-,-
comp10768_c0_seq4|m.8869,avas557,_ , 2, -, -, -,  N,-,770,-,-
comp10768_c0_seq5|m.8872,avas558,_ , 1, -, -, -,  N,-,240,-,-
comp10768_c0_seq5|m.8871,avas559,_ , 2, -, -, -,  N,-,508,-,-
comp10768_c0_seq6|m.8874,avas560,_ , 1, -, -, -,  N,-,762,-,-
comp10769_c0_seq1|m.8876,avas561,_ , 2, -, -, -,  N,-,184,-,-
comp10770_c0_seq1|m.8877,avas562,_ , 4, -, -, -,  N,-,1282,-,-
comp10771_c0_seq1|m.8879,avas563,_ , 4, -, -, -,  N,-,666,-,-
comp10772_c0_seq1|m.8881,avas564,_ , 4, -, -, -,  N,-,563,-,-
comp1077_c0_seq1|m.400,avas565,_ , 1, -, -, -,  N,-,128,-,-
comp10782_c0_seq1|m.8883,avas566,_ , 1, -, -, -,  N,-,386,-,-
comp10782_c1_seq1|m.8884,avas567,_ , 1, -, -, -,  N,-,389,-,-
comp10786_c0_seq1|m.8885,avas568,M , 4, -, -, scer942,  Y,-,318,-,PPM2
comp10787_c0_seq1|m.8886,avas569,_ , 3, -, -, -,  N,-,438,-,-
comp10790_c0_seq1|m.8887,avas570,_ , 4, -, -, -,  N,-,404,-,-
comp10792_c0_seq1|m.8888,avas571,_ , 2, -, -, -,  N,-,408,-,-
comp10793_c0_seq1|m.8889,avas572,_ , 2, -, -, -,  N,-,363,-,-
comp10794_c0_seq1|m.8890,avas573,_ , 1, -, -, -,  N,-,188,-,-
comp10794_c0_seq2|m.8891,avas574,_ , 4, -, -, -,  N,-,206,-,-
comp10796_c0_seq1|m.8892,avas575,_ , 1, -, -, -,  N,-,405,-,-
comp107_c0_seq1|m.61,avas576,_ , 1, -, -, -,  N,-,172,-,-
comp107_c1_seq1|m.62,avas577,_ , 2, -, -, -,  N,-,139,-,-
comp10801_c0_seq1|m.8893,avas578,_ , 3, -, -, -,  N,-,171,-,-
comp10805_c0_seq1|m.8894,avas579,_ , 2, -, -, -,  N,-,743,-,-
comp10805_c0_seq2|m.8895,avas580,_ , 2, -, -, -,  N,-,238,-,-
comp10805_c0_seq3|m.8896,avas581,_ , 4, -, -, -,  N,-,556,-,-
comp10807_c0_seq1|m.8897,avas582,_ , 1, -, -, -,  N,-,500,-,-
comp10809_c0_seq1|m.8898,avas583,_ , 2, -, -, -,  N,-,255,-,-
comp1080_c0_seq1|m.401,avas584,M , 5, -, -, -,  N,-,122,-,-
comp10811_c0_seq1|m.8899,avas585,S , 2, -, -, -,  N,-,529,-,-
comp10818_c0_seq1|m.8901,avas586,_ , 4, -, -, -,  N,-,281,-,-
comp10822_c0_seq1|m.8902,avas587,_ , 4, -, -, -,  N,-,329,-,-
comp10825_c0_seq1|m.8903,avas588,_ , 1, -, -, -,  N,-,485,-,-
comp10826_c0_seq1|m.8904,avas589,_ , 5, -, -, -,  N,-,372,-,-
comp10827_c0_seq1|m.8905,avas590,M , 2, -, mmus1114, -,  Y,-,179,Isca2,-
comp10828_c0_seq1|m.8906,avas591,M , 4, -, -, -,  N,-,455,-,-
comp10829_c0_seq1|m.8908,avas592,_ , 2, -, -, -,  N,-,120,-,-
comp10831_c0_seq1|m.8909,avas593,_ , 4, -, -, -,  N,-,378,-,-
comp10832_c0_seq1|m.8910,avas594,_ , 3, -, -, -,  N,-,193,-,-
comp10834_c0_seq1|m.8911,avas595,_ , 3, -, -, -,  N,-,162,-,-
comp10836_c0_seq1|m.8912,avas596,_ , 3, -, -, -,  N,-,241,-,-
comp10836_c0_seq2|m.8913,avas597,_ , 3, -, -, -,  N,-,241,-,-
comp10838_c1_seq1|m.8915,avas598,_ , 4, -, -, -,  N,-,127,-,-
comp1083_c0_seq1|m.403,avas599,S , 2, -, -, -,  N,-,102,-,-
comp10842_c0_seq1|m.8916,avas600,M , 3, -, mmus1000, -,  Y,-,430,Iba57,-
comp10842_c1_seq1|m.8917,avas601,M , 2, hsap234, -, scer588,  Y,IBA57,426,-,IBA57
comp10844_c0_seq1|m.8918,avas602,M , 2, -, -, -,  Y,-,568,-,-
comp10847_c0_seq1|m.8919,avas603,_ , 1, -, -, -,  N,-,322,-,-
comp10848_c0_seq1|m.8920,avas604,M , 3, -, -, -,  Y,-,292,-,-
comp10848_c0_seq2|m.8922,avas605,M , 3, -, -, -,  Y,-,291,-,-
comp10851_c0_seq1|m.8924,avas606,S , 2, -, -, -,  N,-,114,-,-
comp10852_c0_seq1|m.8925,avas607,M , 2, hsap1061, -, -,  Y,MRRF,251,-,-
comp10853_c0_seq1|m.8926,avas608,_ , 5, -, -, -,  N,-,372,-,-
comp10853_c0_seq2|m.8927,avas609,_ , 5, -, -, -,  N,-,372,-,-
comp10855_c0_seq1|m.8928,avas610,_ , 1, -, -, -,  N,-,311,-,-
comp10856_c0_seq1|m.8929,avas611,_ , 2, -, -, -,  N,-,187,-,-
comp10857_c0_seq1|m.8930,avas612,_ , 2, -, -, -,  N,-,151,-,-
comp1085_c0_seq1|m.404,avas613,_ , 3, -, -, scer382,  Y,-,332,-,TAM41
comp10861_c0_seq1|m.8932,avas614,_ , 1, -, -, -,  N,-,378,-,-
comp10863_c0_seq1|m.8933,avas615,_ , 5, -, -, -,  N,-,482,-,-
comp10866_c0_seq1|m.8935,avas616,M , 3, -, -, -,  Y,-,289,-,-
comp10867_c0_seq1|m.8937,avas617,_ , 5, -, -, -,  N,-,189,-,-
comp10869_c0_seq1|m.8938,avas618,S , 1, -, -, -,  N,-,147,-,-
comp10871_c0_seq1|m.8939,avas619,_ , 2, -, -, -,  N,-,183,-,-
comp10878_c0_seq1|m.8940,avas620,M , 5, -, -, -,  N,-,706,-,-
comp10881_c0_seq1|m.8942,avas621,_ , 1, -, -, -,  N,-,154,-,-
comp10882_c0_seq1|m.8943,avas622,_ , 2, -, -, -,  N,-,132,-,-
comp10882_c1_seq1|m.8944,avas623,_ , 3, -, -, -,  N,-,147,-,-
comp10886_c0_seq1|m.8945,avas624,_ , 2, -, -, -,  N,-,345,-,-
comp10887_c0_seq1|m.8946,avas625,_ , 2, -, -, -,  N,-,622,-,-
comp10888_c0_seq1|m.8947,avas626,_ , 4, -, -, -,  N,-,427,-,-
comp10889_c0_seq1|m.8950,avas627,_ , 1, -, -, -,  N,-,120,-,-
comp10891_c0_seq1|m.8951,avas628,_ , 1, -, -, -,  N,-,257,-,-
comp10891_c0_seq2|m.8952,avas629,_ , 4, -, -, -,  N,-,149,-,-
comp10892_c0_seq1|m.8953,avas630,_ , 1, -, -, -,  N,-,485,-,-
