transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Triad1|15695|gw1.4.1243.1|m.1778 jgi|Triad1|15695|gw1.4.1243.1|g.1778  ,tadh168,S,1,-,-,-,N,-,209,-,-
jgi|Triad1|15757|gw1.4.1255.1|m.1659 jgi|Triad1|15757|gw1.4.1255.1|g.1659  ,tadh169,_,1,-,-,-,N,-,270,-,-
jgi|Triad1|15762|gw1.3.1390.1|m.837 jgi|Triad1|15762|gw1.3.1390.1|g.837  ,tadh170,M,3,-,-,-,Y,-,226,-,-
jgi|Triad1|15767|gw1.3.1392.1|m.7 jgi|Triad1|15767|gw1.3.1392.1|g.7  ,tadh171,M,3,-,-,-,Y,-,216,-,-
jgi|Triad1|15774|gw1.19.173.1|m.9315 jgi|Triad1|15774|gw1.19.173.1|g.9315  ,tadh172,M,4,-,-,-,N,-,217,-,-
jgi|Triad1|15826|gw1.1.2015.1|m.6362 jgi|Triad1|15826|gw1.1.2015.1|g.6362  ,tadh173,_,1,-,-,-,N,-,249,-,-
jgi|Triad1|15835|gw1.3.1401.1|m.928 jgi|Triad1|15835|gw1.3.1401.1|g.928  ,tadh174,_,4,-,-,-,N,-,245,-,-
jgi|Triad1|15859|gw1.10.439.1|m.11366 jgi|Triad1|15859|gw1.10.439.1|g.11366  ,tadh175,_,1,-,-,-,N,-,297,-,-
jgi|Triad1|15889|gw1.10.444.1|m.11438 jgi|Triad1|15889|gw1.10.444.1|g.11438  ,tadh176,_,5,-,-,scer360,Y,-,202,-,MIG2
jgi|Triad1|15905|gw1.11.401.1|m.10746 jgi|Triad1|15905|gw1.11.401.1|g.10746  ,tadh177,S,2,-,-,-,N,-,315,-,-
jgi|Triad1|15916|gw1.1.2028.1|m.7034 jgi|Triad1|15916|gw1.1.2028.1|g.7034  ,tadh178,_,2,-,-,-,N,-,248,-,-
jgi|Triad1|15923|gw1.3.1415.1|m.567 jgi|Triad1|15923|gw1.3.1415.1|g.567  ,tadh179,_,1,-,-,-,N,-,174,-,-
jgi|Triad1|15925|gw1.3.1417.1|m.930 jgi|Triad1|15925|gw1.3.1417.1|g.930  ,tadh180,_,4,-,-,-,N,-,234,-,-
jgi|Triad1|15952|gw1.2.1396.1|m.9142 jgi|Triad1|15952|gw1.2.1396.1|g.9142  ,tadh181,_,2,hsap451,mmus806,-,Y,MRPS22,256,Mrps22,-
jgi|Triad1|16003|gw1.3.1429.1|m.838 jgi|Triad1|16003|gw1.3.1429.1|g.838  ,tadh182,M,2,-,-,-,Y,-,226,-,-
jgi|Triad1|16005|gw1.7.765.1|m.5899 jgi|Triad1|16005|gw1.7.765.1|g.5899  ,tadh183,_,5,-,-,-,N,-,215,-,-
jgi|Triad1|16016|gw1.13.206.1|m.11013 jgi|Triad1|16016|gw1.13.206.1|g.11013  ,tadh184,_,1,-,-,-,N,-,198,-,-
jgi|Triad1|1604|gw1.28.26.1|m.2284 jgi|Triad1|1604|gw1.28.26.1|g.2284  ,tadh185,S,1,-,-,-,N,-,459,-,-
jgi|Triad1|16057|gw1.6.1094.1|m.4411 jgi|Triad1|16057|gw1.6.1094.1|g.4411  ,tadh186,_,1,-,-,-,N,-,260,-,-
jgi|Triad1|1612|gw1.24.32.1|m.10134 jgi|Triad1|1612|gw1.24.32.1|g.10134  ,tadh187,_,2,-,-,-,N,-,517,-,-
jgi|Triad1|16140|gw1.7.775.1|m.5856 jgi|Triad1|16140|gw1.7.775.1|g.5856  ,tadh188,_,2,hsap387,-,-,Y,CASP8,205,-,-
jgi|Triad1|16177|gw1.13.209.1|m.11007 jgi|Triad1|16177|gw1.13.209.1|g.11007  ,tadh189,_,2,-,-,-,N,-,184,-,-
jgi|Triad1|16213|gw1.7.783.1|m.5851 jgi|Triad1|16213|gw1.7.783.1|g.5851  ,tadh190,_,1,-,-,-,N,-,213,-,-
jgi|Triad1|16220|gw1.6.1109.1|m.4161 jgi|Triad1|16220|gw1.6.1109.1|g.4161  ,tadh191,_,2,-,-,-,N,-,185,-,-
jgi|Triad1|16229|gw1.3.1454.1|m.232 jgi|Triad1|16229|gw1.3.1454.1|g.232  ,tadh192,_,2,-,-,-,N,-,215,-,-
jgi|Triad1|16260|gw1.9.489.1|m.5152 jgi|Triad1|16260|gw1.9.489.1|g.5152  ,tadh193,_,1,-,-,-,N,-,226,-,-
jgi|Triad1|16335|gw1.3.1458.1|m.759 jgi|Triad1|16335|gw1.3.1458.1|g.759  ,tadh194,_,1,-,-,scer747,Y,-,229,-,SPP382
jgi|Triad1|16340|gw1.1.2081.1|m.6419 jgi|Triad1|16340|gw1.1.2081.1|g.6419  ,tadh195,_,2,-,-,-,N,-,154,-,-
jgi|Triad1|16382|gw1.27.80.1|m.10580 jgi|Triad1|16382|gw1.27.80.1|g.10580  ,tadh196,_,2,-,-,-,N,-,205,-,-
jgi|Triad1|16471|gw1.2.1438.1|m.8429 jgi|Triad1|16471|gw1.2.1438.1|g.8429  ,tadh197,_,1,-,-,-,N,-,119,-,-
jgi|Triad1|16484|gw1.11.432.1|m.10904 jgi|Triad1|16484|gw1.11.432.1|g.10904  ,tadh198,_,2,-,-,-,N,-,186,-,-
jgi|Triad1|16489|gw1.5.1356.1|m.3141 jgi|Triad1|16489|gw1.5.1356.1|g.3141  ,tadh199,_,1,-,-,-,N,-,151,-,-
jgi|Triad1|16509|gw1.27.81.1|m.10581 jgi|Triad1|16509|gw1.27.81.1|g.10581  ,tadh200,_,2,-,-,-,N,-,202,-,-
jgi|Triad1|1653|gw1.3.157.1|m.426 jgi|Triad1|1653|gw1.3.157.1|g.426  ,tadh201,_,2,-,-,-,N,-,364,-,-
jgi|Triad1|16556|gw1.42.62.1|m.11936 jgi|Triad1|16556|gw1.42.62.1|g.11936  ,tadh202,_,5,-,-,-,N,-,191,-,-
jgi|Triad1|16582|gw1.5.1366.1|m.2994 jgi|Triad1|16582|gw1.5.1366.1|g.2994  ,tadh203,_,1,-,-,-,N,-,160,-,-
jgi|Triad1|16598|gw1.6.1136.1|m.4670 jgi|Triad1|16598|gw1.6.1136.1|g.4670  ,tadh204,_,1,hsap1369,mmus1486,-,Y,DNAJC4,173,Dnajc4,-
jgi|Triad1|16609|gw1.10.475.1|m.11179 jgi|Triad1|16609|gw1.10.475.1|g.11179  ,tadh205,_,3,-,-,-,N,-,223,-,-
jgi|Triad1|16617|gw1.3.1484.1|m.841 jgi|Triad1|16617|gw1.3.1484.1|g.841  ,tadh206,_,4,-,-,-,N,-,217,-,-
jgi|Triad1|16626|gw1.24.138.1|m.10128 jgi|Triad1|16626|gw1.24.138.1|g.10128  ,tadh207,M,3,-,-,-,Y,-,211,-,-
jgi|Triad1|16636|gw1.1.2124.1|m.6687 jgi|Triad1|16636|gw1.1.2124.1|g.6687  ,tadh208,_,1,-,-,-,N,-,191,-,-
jgi|Triad1|16650|gw1.5.1370.1|m.3304 jgi|Triad1|16650|gw1.5.1370.1|g.3304  ,tadh209,_,2,-,-,-,N,-,156,-,-
jgi|Triad1|16656|gw1.3.1487.1|m.842 jgi|Triad1|16656|gw1.3.1487.1|g.842  ,tadh210,M,4,-,-,-,N,-,204,-,-
jgi|Triad1|16659|gw1.3.1488.1|m.429 jgi|Triad1|16659|gw1.3.1488.1|g.429  ,tadh211,_,2,-,-,-,N,-,136,-,-
jgi|Triad1|16711|gw1.23.179.1|m.3975 jgi|Triad1|16711|gw1.23.179.1|g.3975  ,tadh212,_,3,-,-,-,N,-,222,-,-
jgi|Triad1|16716|gw1.738.3.1|m.12070 jgi|Triad1|16716|gw1.738.3.1|g.12070  ,tadh213,S,3,-,-,-,N,-,281,-,-
jgi|Triad1|16717|gw1.192.3.1|m.12050 jgi|Triad1|16717|gw1.192.3.1|g.12050  ,tadh214,_,4,-,-,-,N,-,238,-,-
jgi|Triad1|16798|gw1.32.76.1|m.11874 jgi|Triad1|16798|gw1.32.76.1|g.11874  ,tadh215,S,1,-,-,-,N,-,208,-,-
jgi|Triad1|16815|gw1.13.216.1|m.11125 jgi|Triad1|16815|gw1.13.216.1|g.11125  ,tadh216,S,2,-,-,-,N,-,140,-,-
jgi|Triad1|16883|gw1.24.144.1|m.10183 jgi|Triad1|16883|gw1.24.144.1|g.10183  ,tadh217,M,5,-,-,-,N,-,205,-,-
jgi|Triad1|16904|gw1.27.83.1|m.10573 jgi|Triad1|16904|gw1.27.83.1|g.10573  ,tadh218,_,2,-,-,-,N,-,127,-,-
jgi|Triad1|1695|gw1.16.40.1|m.9985 jgi|Triad1|1695|gw1.16.40.1|g.9985  ,tadh219,S,2,-,-,-,N,-,515,-,-
jgi|Triad1|16993|gw1.28.165.1|m.2333 jgi|Triad1|16993|gw1.28.165.1|g.2333  ,tadh220,_,2,hsap2152,mmus127,-,Y,BCL2L1,106,Bcl2l1,-
jgi|Triad1|17025|gw1.37.45.1|m.9789 jgi|Triad1|17025|gw1.37.45.1|g.9789  ,tadh221,S,2,-,-,-,N,-,174,-,-
jgi|Triad1|17032|gw1.30.53.1|m.11798 jgi|Triad1|17032|gw1.30.53.1|g.11798  ,tadh222,_,1,-,-,-,N,-,138,-,-
jgi|Triad1|17057|gw1.5.1411.1|m.3499 jgi|Triad1|17057|gw1.5.1411.1|g.3499  ,tadh223,_,2,-,-,-,N,-,134,-,-
jgi|Triad1|17070|gw1.1.2182.1|m.7117 jgi|Triad1|17070|gw1.1.2182.1|g.7117  ,tadh224,_,1,-,-,-,N,-,175,-,-
jgi|Triad1|170|gw1.5.13.1|m.2872 jgi|Triad1|170|gw1.5.13.1|g.2872  ,tadh225,_,1,-,-,-,N,-,961,-,-
jgi|Triad1|17137|gw1.7.815.1|m.5857 jgi|Triad1|17137|gw1.7.815.1|g.5857  ,tadh226,_,5,-,-,-,N,-,171,-,-
jgi|Triad1|17171|gw1.24.148.1|m.10130 jgi|Triad1|17171|gw1.24.148.1|g.10130  ,tadh227,_,3,-,-,-,N,-,183,-,-
jgi|Triad1|17177|gw1.1.2201.1|m.7827 jgi|Triad1|17177|gw1.1.2201.1|g.7827  ,tadh228,_,4,-,-,-,N,-,133,-,-
jgi|Triad1|17273|gw1.2.1525.1|m.8979 jgi|Triad1|17273|gw1.2.1525.1|g.8979  ,tadh229,_,1,-,-,-,N,-,135,-,-
jgi|Triad1|17277|gw1.3.1537.1|m.96 jgi|Triad1|17277|gw1.3.1537.1|g.96  ,tadh230,_,1,-,-,-,N,-,124,-,-
jgi|Triad1|17289|gw1.9.529.1|m.4941 jgi|Triad1|17289|gw1.9.529.1|g.4941  ,tadh231,_,4,-,-,-,N,-,116,-,-
jgi|Triad1|17306|gw1.10.495.1|m.11379 jgi|Triad1|17306|gw1.10.495.1|g.11379  ,tadh232,S,1,-,-,-,N,-,140,-,-
jgi|Triad1|17307|gw1.2.1531.1|m.8864 jgi|Triad1|17307|gw1.2.1531.1|g.8864  ,tadh233,_,3,-,-,-,N,-,156,-,-
jgi|Triad1|17317|gw1.11.475.1|m.10892 jgi|Triad1|17317|gw1.11.475.1|g.10892  ,tadh234,_,2,-,-,-,N,-,163,-,-
jgi|Triad1|17318|gw1.11.476.1|m.10902 jgi|Triad1|17318|gw1.11.476.1|g.10902  ,tadh235,_,1,-,-,-,N,-,172,-,-
jgi|Triad1|17345|gw1.30.55.1|m.11790 jgi|Triad1|17345|gw1.30.55.1|g.11790  ,tadh236,_,2,-,-,-,N,-,149,-,-
jgi|Triad1|17350|gw1.11.479.1|m.10775 jgi|Triad1|17350|gw1.11.479.1|g.10775  ,tadh237,_,1,-,-,-,N,-,153,-,-
jgi|Triad1|17368|gw1.10.497.1|m.11239 jgi|Triad1|17368|gw1.10.497.1|g.11239  ,tadh238,_,2,hsap1694,mmus1128,-,Y,GLRX5,108,Glrx5,-
jgi|Triad1|17418|gw1.8.355.1|m.10210 jgi|Triad1|17418|gw1.8.355.1|g.10210  ,tadh239,S,4,-,-,-,N,-,99,-,-
jgi|Triad1|17427|gw1.11.485.1|m.10950 jgi|Triad1|17427|gw1.11.485.1|g.10950  ,tadh240,_,2,-,mmus295,scer996,Y,-,105,Tstd3,RDL1
jgi|Triad1|17435|gw1.1.2244.1|m.7229 jgi|Triad1|17435|gw1.1.2244.1|g.7229  ,tadh241,_,2,-,-,-,N,-,119,-,-
jgi|Triad1|17488|gw1.15.248.1|m.3833 jgi|Triad1|17488|gw1.15.248.1|g.3833  ,tadh242,_,2,-,-,-,N,-,117,-,-
jgi|Triad1|17498|gw1.18.227.1|m.9184 jgi|Triad1|17498|gw1.18.227.1|g.9184  ,tadh243,S,5,-,-,-,N,-,123,-,-
jgi|Triad1|1749|gw1.3.170.1|m.1132 jgi|Triad1|1749|gw1.3.170.1|g.1132  ,tadh244,_,2,-,-,-,N,-,289,-,-
jgi|Triad1|17540|gw1.41.52.1|m.11906 jgi|Triad1|17540|gw1.41.52.1|g.11906  ,tadh245,_,4,-,-,-,N,-,142,-,-
jgi|Triad1|17577|gw1.1.2270.1|m.6965 jgi|Triad1|17577|gw1.1.2270.1|g.6965  ,tadh246,_,2,-,-,-,N,-,105,-,-
jgi|Triad1|1758|gw1.32.8.1|m.11845 jgi|Triad1|1758|gw1.32.8.1|g.11845  ,tadh247,_,1,-,-,-,N,-,357,-,-
jgi|Triad1|17618|gw1.1.2274.1|m.6311 jgi|Triad1|17618|gw1.1.2274.1|g.6311  ,tadh248,_,4,-,-,-,N,-,107,-,-
jgi|Triad1|1761|gw1.5.108.1|m.2788 jgi|Triad1|1761|gw1.5.108.1|g.2788  ,tadh249,_,1,-,-,-,N,-,508,-,-
jgi|Triad1|17632|gw1.1.2276.1|m.6623 jgi|Triad1|17632|gw1.1.2276.1|g.6623  ,tadh250,_,1,-,-,-,N,-,130,-,-
jgi|Triad1|17654|gw1.5.1445.1|m.3058 jgi|Triad1|17654|gw1.5.1445.1|g.3058  ,tadh251,_,1,-,-,-,N,-,100,-,-
jgi|Triad1|1773|gw1.41.10.1|m.11914 jgi|Triad1|1773|gw1.41.10.1|g.11914  ,tadh252,S,1,-,-,-,N,-,512,-,-
jgi|Triad1|17843|gw1.1.2307.1|m.7025 jgi|Triad1|17843|gw1.1.2307.1|g.7025  ,tadh253,S,3,-,-,-,N,-,105,-,-
jgi|Triad1|17867|gw1.9.543.1|m.4960 jgi|Triad1|17867|gw1.9.543.1|g.4960  ,tadh254,_,1,-,-,-,N,-,102,-,-
jgi|Triad1|17879|gw1.15.257.1|m.3751 jgi|Triad1|17879|gw1.15.257.1|g.3751  ,tadh255,_,2,-,-,-,N,-,105,-,-
jgi|Triad1|18013|gw1.741.1.1|m.12303 jgi|Triad1|18013|gw1.741.1.1|g.12303  ,tadh256,S,2,-,-,-,N,-,114,-,-
jgi|Triad1|1807|gw1.4.133.1|m.1876 jgi|Triad1|1807|gw1.4.133.1|g.1876  ,tadh257,_,1,-,-,scer121,Y,-,418,-,PUS9
jgi|Triad1|18118|gw1.3476.4.1|m.12233 jgi|Triad1|18118|gw1.3476.4.1|g.12233  ,tadh258,_,2,-,-,-,N,-,297,-,-
jgi|Triad1|18128|gw1.1626.3.1|m.12229 jgi|Triad1|18128|gw1.1626.3.1|g.12229  ,tadh259,S,3,-,-,-,N,-,180,-,-
jgi|Triad1|18170|e_gw1.1.402.1|m.6705 jgi|Triad1|18170|e_gw1.1.402.1|g.6705  ,tadh260,M,4,-,-,-,N,-,515,-,-
jgi|Triad1|18177|e_gw1.1.2186.1|m.7847 jgi|Triad1|18177|e_gw1.1.2186.1|g.7847  ,tadh261,_,1,-,-,-,N,-,170,-,-
jgi|Triad1|18179|e_gw1.1.1529.1|m.6667 jgi|Triad1|18179|e_gw1.1.1529.1|g.6667  ,tadh262,_,5,-,-,scer1049,Y,-,397,-,KIP2
jgi|Triad1|18185|e_gw1.1.408.1|m.7014 jgi|Triad1|18185|e_gw1.1.408.1|g.7014  ,tadh263,_,1,-,-,-,N,-,400,-,-
jgi|Triad1|18186|e_gw1.1.1669.1|m.6510 jgi|Triad1|18186|e_gw1.1.1669.1|g.6510  ,tadh264,_,2,-,-,-,N,-,468,-,-
jgi|Triad1|18188|e_gw1.1.1756.1|m.6462 jgi|Triad1|18188|e_gw1.1.1756.1|g.6462  ,tadh265,S,3,-,-,-,N,-,255,-,-
jgi|Triad1|18195|e_gw1.1.445.1|m.6466 jgi|Triad1|18195|e_gw1.1.445.1|g.6466  ,tadh266,S,5,-,-,-,N,-,254,-,-
jgi|Triad1|18196|e_gw1.1.199.1|m.6327 jgi|Triad1|18196|e_gw1.1.199.1|g.6327  ,tadh267,_,2,-,-,-,N,-,458,-,-
jgi|Triad1|18200|e_gw1.1.1762.1|m.7179 jgi|Triad1|18200|e_gw1.1.1762.1|g.7179  ,tadh268,_,2,-,-,-,N,-,426,-,-
jgi|Triad1|18203|e_gw1.1.1689.1|m.6889 jgi|Triad1|18203|e_gw1.1.1689.1|g.6889  ,tadh269,_,1,-,-,-,N,-,383,-,-
jgi|Triad1|18215|e_gw1.1.41.1|m.7108 jgi|Triad1|18215|e_gw1.1.41.1|g.7108  ,tadh270,_,1,-,-,-,N,-,1019,-,-
jgi|Triad1|18222|e_gw1.1.1520.1|m.7302 jgi|Triad1|18222|e_gw1.1.1520.1|g.7302  ,tadh271,_,2,-,-,-,N,-,494,-,-
jgi|Triad1|18229|e_gw1.1.1972.1|m.6249 jgi|Triad1|18229|e_gw1.1.1972.1|g.6249  ,tadh272,S,1,-,-,-,N,-,287,-,-
jgi|Triad1|18236|e_gw1.1.1443.1|m.7684 jgi|Triad1|18236|e_gw1.1.1443.1|g.7684  ,tadh273,_,1,-,-,-,N,-,472,-,-
jgi|Triad1|18240|e_gw1.1.1841.1|m.6704 jgi|Triad1|18240|e_gw1.1.1841.1|g.6704  ,tadh274,_,2,-,-,-,N,-,346,-,-
jgi|Triad1|18245|e_gw1.1.2125.1|m.7917 jgi|Triad1|18245|e_gw1.1.2125.1|g.7917  ,tadh275,_,3,-,-,-,N,-,186,-,-
jgi|Triad1|18249|e_gw1.1.1327.1|m.7188 jgi|Triad1|18249|e_gw1.1.1327.1|g.7188  ,tadh276,S,1,-,-,-,N,-,577,-,-
jgi|Triad1|18250|e_gw1.1.1764.1|m.7824 jgi|Triad1|18250|e_gw1.1.1764.1|g.7824  ,tadh277,_,2,-,-,scer119,Y,-,394,-,ARP2
jgi|Triad1|18255|e_gw1.1.29.1|m.7602 jgi|Triad1|18255|e_gw1.1.29.1|g.7602  ,tadh278,_,4,-,-,-,N,-,1023,-,-
jgi|Triad1|18257|e_gw1.1.1902.1|m.6532 jgi|Triad1|18257|e_gw1.1.1902.1|g.6532  ,tadh279,_,2,-,-,-,N,-,243,-,-
jgi|Triad1|18262|e_gw1.1.1652.1|m.7359 jgi|Triad1|18262|e_gw1.1.1652.1|g.7359  ,tadh280,_,1,-,-,-,N,-,355,-,-
jgi|Triad1|18263|e_gw1.1.932.1|m.7246 jgi|Triad1|18263|e_gw1.1.932.1|g.7246  ,tadh281,M,2,hsap1368,mmus1485,-,Y,PRDX5,181,Prdx5,-
jgi|Triad1|18273|e_gw1.1.13.1|m.6254 jgi|Triad1|18273|e_gw1.1.13.1|g.6254  ,tadh282,_,4,-,-,-,N,-,1257,-,-
jgi|Triad1|18274|e_gw1.1.1623.1|m.6620 jgi|Triad1|18274|e_gw1.1.1623.1|g.6620  ,tadh283,_,2,-,-,-,N,-,368,-,-
jgi|Triad1|18281|e_gw1.1.1431.1|m.6290 jgi|Triad1|18281|e_gw1.1.1431.1|g.6290  ,tadh284,_,2,-,-,-,N,-,384,-,-
jgi|Triad1|18286|e_gw1.1.694.1|m.6584 jgi|Triad1|18286|e_gw1.1.694.1|g.6584  ,tadh285,_,5,-,-,-,N,-,267,-,-
jgi|Triad1|18287|e_gw1.1.318.1|m.6994 jgi|Triad1|18287|e_gw1.1.318.1|g.6994  ,tadh286,_,2,-,-,-,N,-,342,-,-
jgi|Triad1|18299|e_gw1.1.1802.1|m.7857 jgi|Triad1|18299|e_gw1.1.1802.1|g.7857  ,tadh287,S,1,-,-,-,N,-,362,-,-
jgi|Triad1|18313|e_gw1.1.742.1|m.7030 jgi|Triad1|18313|e_gw1.1.742.1|g.7030  ,tadh288,_,2,-,-,-,N,-,227,-,-
jgi|Triad1|18324|e_gw1.1.1167.1|m.6995 jgi|Triad1|18324|e_gw1.1.1167.1|g.6995  ,tadh289,_,3,-,-,-,N,-,1135,-,-
jgi|Triad1|18339|e_gw1.1.1502.1|m.6554 jgi|Triad1|18339|e_gw1.1.1502.1|g.6554  ,tadh290,S,5,-,-,-,N,-,309,-,-
jgi|Triad1|18343|e_gw1.1.1238.1|m.6538 jgi|Triad1|18343|e_gw1.1.1238.1|g.6538  ,tadh291,_,4,-,-,-,N,-,617,-,-
jgi|Triad1|18345|e_gw1.1.249.1|m.7908 jgi|Triad1|18345|e_gw1.1.249.1|g.7908  ,tadh292,_,2,-,-,-,N,-,408,-,-
jgi|Triad1|18350|e_gw1.1.1873.1|m.6913 jgi|Triad1|18350|e_gw1.1.1873.1|g.6913  ,tadh293,_,3,-,-,-,N,-,324,-,-
jgi|Triad1|18352|e_gw1.1.211.1|m.6609 jgi|Triad1|18352|e_gw1.1.211.1|g.6609  ,tadh294,_,5,-,-,scer1014,Y,-,504,-,PHR1
jgi|Triad1|18353|e_gw1.1.1182.1|m.6527 jgi|Triad1|18353|e_gw1.1.1182.1|g.6527  ,tadh295,_,2,-,-,-,N,-,1201,-,-
jgi|Triad1|18356|e_gw1.1.1121.1|m.7462 jgi|Triad1|18356|e_gw1.1.1121.1|g.7462  ,tadh296,_,2,-,-,-,N,-,3985,-,-
jgi|Triad1|1836|gw1.21.35.1|m.11528 jgi|Triad1|1836|gw1.21.35.1|g.11528  ,tadh297,_,2,-,-,-,N,-,533,-,-
jgi|Triad1|18386|e_gw1.1.92.1|m.6681 jgi|Triad1|18386|e_gw1.1.92.1|g.6681  ,tadh298,S,2,-,-,-,N,-,656,-,-
jgi|Triad1|18389|e_gw1.1.2238.1|m.7927 jgi|Triad1|18389|e_gw1.1.2238.1|g.7927  ,tadh299,_,5,-,-,-,N,-,142,-,-
jgi|Triad1|18390|e_gw1.1.555.1|m.7291 jgi|Triad1|18390|e_gw1.1.555.1|g.7291  ,tadh300,_,4,-,-,-,N,-,328,-,-
jgi|Triad1|18392|e_gw1.1.739.1|m.6262 jgi|Triad1|18392|e_gw1.1.739.1|g.6262  ,tadh301,_,2,-,-,-,N,-,264,-,-
jgi|Triad1|18395|e_gw1.1.151.1|m.7509 jgi|Triad1|18395|e_gw1.1.151.1|g.7509  ,tadh302,_,2,-,-,-,N,-,511,-,-
jgi|Triad1|18407|e_gw1.1.972.1|m.7366 jgi|Triad1|18407|e_gw1.1.972.1|g.7366  ,tadh303,_,1,-,-,-,N,-,144,-,-
jgi|Triad1|18412|e_gw1.1.1015.1|m.6294 jgi|Triad1|18412|e_gw1.1.1015.1|g.6294  ,tadh304,_,2,-,-,-,N,-,137,-,-
jgi|Triad1|18415|e_gw1.1.504.1|m.6680 jgi|Triad1|18415|e_gw1.1.504.1|g.6680  ,tadh305,_,2,-,-,-,N,-,339,-,-
jgi|Triad1|18418|e_gw1.1.702.1|m.7391 jgi|Triad1|18418|e_gw1.1.702.1|g.7391  ,tadh306,_,1,-,-,-,N,-,176,-,-
jgi|Triad1|18419|e_gw1.1.2077.1|m.6887 jgi|Triad1|18419|e_gw1.1.2077.1|g.6887  ,tadh307,_,1,-,-,-,N,-,225,-,-
jgi|Triad1|18427|e_gw1.1.1670.1|m.7911 jgi|Triad1|18427|e_gw1.1.1670.1|g.7911  ,tadh308,_,2,hsap215,mmus104,-,Y,ANGEL2,379,Angel2,-
jgi|Triad1|18429|e_gw1.1.850.1|m.6634 jgi|Triad1|18429|e_gw1.1.850.1|g.6634  ,tadh309,_,2,-,-,-,N,-,202,-,-
jgi|Triad1|1842|gw1.1.209.1|m.7944 jgi|Triad1|1842|gw1.1.209.1|g.7944  ,tadh310,_,2,-,-,scer432,Y,-,465,-,IMA1
jgi|Triad1|18433|e_gw1.1.676.1|m.7734 jgi|Triad1|18433|e_gw1.1.676.1|g.7734  ,tadh311,_,2,-,-,-,N,-,249,-,-
jgi|Triad1|18436|e_gw1.1.454.1|m.6951 jgi|Triad1|18436|e_gw1.1.454.1|g.6951  ,tadh312,_,3,hsap523,mmus816,scer162,Y,AMT,374,Amt,GCV1
jgi|Triad1|18453|e_gw1.1.238.1|m.6983 jgi|Triad1|18453|e_gw1.1.238.1|g.6983  ,tadh313,_,1,-,-,-,N,-,318,-,-
jgi|Triad1|18456|e_gw1.1.1558.1|m.7576 jgi|Triad1|18456|e_gw1.1.1558.1|g.7576  ,tadh314,S,4,-,-,-,N,-,537,-,-
jgi|Triad1|18459|e_gw1.1.1010.1|m.6274 jgi|Triad1|18459|e_gw1.1.1010.1|g.6274  ,tadh315,_,1,-,-,-,N,-,113,-,-
jgi|Triad1|18460|e_gw1.1.500.1|m.7252 jgi|Triad1|18460|e_gw1.1.500.1|g.7252  ,tadh316,_,2,-,-,-,N,-,327,-,-
jgi|Triad1|18467|e_gw1.1.1272.1|m.7563 jgi|Triad1|18467|e_gw1.1.1272.1|g.7563  ,tadh317,S,1,-,-,-,N,-,778,-,-
jgi|Triad1|18468|e_gw1.1.442.1|m.6395 jgi|Triad1|18468|e_gw1.1.442.1|g.6395  ,tadh318,_,4,-,-,-,N,-,318,-,-
jgi|Triad1|18483|e_gw1.1.260.1|m.7615 jgi|Triad1|18483|e_gw1.1.260.1|g.7615  ,tadh319,_,2,-,-,-,N,-,475,-,-
jgi|Triad1|18488|e_gw1.1.357.1|m.6798 jgi|Triad1|18488|e_gw1.1.357.1|g.6798  ,tadh320,_,1,-,-,-,N,-,267,-,-
jgi|Triad1|18497|e_gw1.1.707.1|m.6671 jgi|Triad1|18497|e_gw1.1.707.1|g.6671  ,tadh321,_,2,-,-,-,N,-,295,-,-
jgi|Triad1|18506|e_gw1.1.736.1|m.7721 jgi|Triad1|18506|e_gw1.1.736.1|g.7721  ,tadh322,_,1,-,-,-,N,-,243,-,-
jgi|Triad1|18515|e_gw1.1.778.1|m.7952 jgi|Triad1|18515|e_gw1.1.778.1|g.7952  ,tadh323,_,2,-,-,-,N,-,120,-,-
jgi|Triad1|18529|e_gw1.1.1203.1|m.7374 jgi|Triad1|18529|e_gw1.1.1203.1|g.7374  ,tadh324,_,3,-,-,-,N,-,932,-,-
jgi|Triad1|18537|e_gw1.1.1459.1|m.7627 jgi|Triad1|18537|e_gw1.1.1459.1|g.7627  ,tadh325,_,1,-,-,-,N,-,629,-,-
jgi|Triad1|18543|e_gw1.1.1986.1|m.7940 jgi|Triad1|18543|e_gw1.1.1986.1|g.7940  ,tadh326,_,5,-,-,-,N,-,324,-,-
jgi|Triad1|18544|e_gw1.1.409.1|m.7015 jgi|Triad1|18544|e_gw1.1.409.1|g.7015  ,tadh327,_,1,-,-,-,N,-,402,-,-
jgi|Triad1|18549|e_gw1.1.2188.1|m.6411 jgi|Triad1|18549|e_gw1.1.2188.1|g.6411  ,tadh328,_,2,-,-,-,N,-,188,-,-
jgi|Triad1|18552|e_gw1.1.179.1|m.6465 jgi|Triad1|18552|e_gw1.1.179.1|g.6465  ,tadh329,_,2,-,-,-,N,-,538,-,-
jgi|Triad1|18564|e_gw1.1.1737.1|m.7470 jgi|Triad1|18564|e_gw1.1.1737.1|g.7470  ,tadh330,_,1,-,-,-,N,-,387,-,-
jgi|Triad1|18570|e_gw1.1.698.1|m.6632 jgi|Triad1|18570|e_gw1.1.698.1|g.6632  ,tadh331,S,1,-,-,-,N,-,248,-,-
